"","TNS4","LY6D","LINC00887","MTRF1LP2","ZNF736P9Y","IGF2BP3","CRNN","MYEOV","KRT37","IQCM","CLCA4","IRS1","LINC01583","WSCD2","MRAP2","LINC02605","SMILR","PITX1","CST1","SPDYC","LRRK2","LSG1","SLC5A12","CAV1","LINC01910","SIM2","CAMK2B","HOXC8","GJB6","C7","AKR1C7P","CEL","APC","MAGI2","LINC02301","KRT17P3","KLF2","LINC01967","LAMA1","AFP","LINC01615","SLC51B","TRPC4AP","SLCO1B1","STRA6","MIR2052HG","PPFIA4","ELANE","PCAT7","C14orf39","DIRC3","OR5T1","BCAR1","MLNR","LINC01748","SLC25A24P1","PCNPP3","GPIHBP1","CNTNAP4","IGSF1","LOXHD1","MESTP1","MRC1","PDE10A","GABRP","DIPK1C","FAM83A","LINC02167","H2AC14","CSAG3","LARGE2","CENPIP1","LINC02360","MMP20","PITX2","C7orf33","ALDH3B1","UQCRBP2","MAGEA10","RBMY1KP","TLX3","BOLL","GPRC5A","GTSF1","LINC02315","EPHA6","LINC00942","APLN","BAIAP2L2","RFPL4AP6","H2BC9","ZIC3","AK4","CASC19","EPHA7","COL9A3","CSN1S1","BTNL9","CLPSL1","CA4","GJB2","CLCA2","LINC01698","INA","GRIN2D","TRIO","FBN2","LINC02763","EVX2","ALG1L","PARPBP","FOSB","LINC00488","LINP1","IL19","CNFN","ALG1L3P","KREMEN2","CRYBA2","ABCC5","ABCC2","A2ML1","ABCA3","KCNV1","GNG4","OTOP2","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","RPL26P13","KLK12","DMRT3","status"
"TCGA.58.8386.11A",8.18982455888002,3.32192809488736,2,1,1,6.04439411935845,1,5.08746284125034,1,1,2.58496250072116,10.5980525001616,2.58496250072116,6.55458885167764,8.2667865406949,7.28540221886225,1,5.32192809488736,3.58496250072116,2.58496250072116,15.5975870395862,11.3476213685681,2.58496250072116,15.5901191741072,1,5.8073549220576,4.32192809488736,4,5.95419631038687,14.5096513111781,3.32192809488736,5.4594316186373,11.311748315005,9.68999797141945,1,2.58496250072116,13.270295326472,1,7.32192809488736,1,4.70043971814109,8.34872815423108,13.1500645790815,2.58496250072116,6.83289001416474,2,6.61470984411521,5.39231742277876,4,3,5.58496250072116,1,12.0667619323869,2,1,2,2,10.791162888555,1,4.8073549220576,6.6724253419715,1,14.9641603391003,8.32192809488736,7.24792751344359,2,6.88264304936184,1,2.58496250072116,2.58496250072116,9.66888498426625,1,2,1,1,1,13.4785168476765,1,1,2.58496250072116,1,2.58496250072116,16.0585414255819,6.75488750216347,3,3.58496250072116,2.58496250072116,9.86418614465428,6.12928301694497,1,3.32192809488736,2,8.33985000288462,1,6.28540221886225,7.61470984411521,1,11.7590559391602,1,10.8564255286255,7.71424551766612,8.01122725542325,1,3.32192809488736,6.52356195605701,12.43410692861,6.93073733756289,2,1,5,7.7279204545632,17.4632369806393,1,4.16992500144231,2.58496250072116,5,2,4.4594316186373,1,11.5708044377245,6.24792751344359,4.4594316186373,15.5712786185146,3.58496250072116,4.90689059560852,2.58496250072116,1,1,12.2726297849764,6.49185309632967,9.64385618977473,1,1,4.58496250072116,1,"1"
"TCGA.22.4594.01A",5.64385618977472,5.08746284125034,5.08746284125034,2,1,11.4838157772643,1,7.08746284125034,1,3,2,11.4093909361377,4.8073549220576,5.75488750216347,4.4594316186373,4.16992500144231,1,11.3847837500934,8.78790255939143,2,9.59618975614441,12.1686721181322,7.82017896241519,11.4252159032994,2,6.78135971352466,11.4594316186373,8.02236781302845,6.04439411935845,12.7090838125503,5.8073549220576,13.8303171298102,10.2644426002266,9.2240016741981,4.4594316186373,3.58496250072116,10.4817994316658,1,7.28540221886225,4.70043971814109,4.90689059560852,5.08746284125034,14.0093037783248,4,9.67595703294175,6.20945336562895,7.7279204545632,3.8073549220576,4.32192809488736,2,5.8073549220576,1,12.0084286220706,4.32192809488736,6,3.8073549220576,2,6.24792751344359,2,8.72109918870719,7.4093909361377,3,10.9886846867722,8.6724253419715,4.70043971814109,3.8073549220576,13.0864679934641,2.58496250072116,1,1,13.3506629883723,1,1,1,9.57364718749332,1,12.1680452682241,1,1,1,1,2,12.6899979714194,7.74146698640115,7.39231742277876,6.55458885167764,14.2336196767597,9.16490692667569,7.22881869049588,2.58496250072116,5.58496250072116,4,11.5555477716471,2,12.9288884393976,7.83289001416474,1,7.20945336562895,2.58496250072116,5.24792751344359,10.1947568544222,4.16992500144231,1,8.61470984411521,7.39231742277876,12.2796105810525,7.06608919045777,2.58496250072116,3.58496250072116,11.0140204703149,10.5333297323058,11.7347096202258,1,6.20945336562895,2,7.78135971352466,1,4.90689059560852,5.08746284125034,12.4356702609366,8,6.12928301694497,11.5245417150358,4.32192809488736,13.5847276679639,1,1,1,6.12928301694497,8.88874324889826,10.0848083878044,1,2,15.2057168981473,4.32192809488736,"1"
"TCGA.22.5483.01A",13.6989216623398,5.39231742277876,4.8073549220576,2,1,11.7287708495427,3.8073549220576,9.20945336562895,1,1,6.28540221886225,13.5196362528432,5.08746284125034,3.8073549220576,7.76818432477693,3.8073549220576,2.58496250072116,7.65821148275179,16.9504875514872,2,10.3987436919382,14.5891829670394,8.8703647195834,12.6586577921261,1,10.5352753766208,6.20945336562895,7.4594316186373,5.4594316186373,10.5887146355823,11.3966047811819,7.04439411935845,12.103287808412,9.6582114827518,3,2.58496250072116,12.1817734388088,2,7.74146698640115,5.70043971814109,7.24792751344359,7.20945336562895,14.7036873259675,2.58496250072116,13.9592775057205,3.32192809488736,9.99435343685886,4.16992500144231,9.52356195605701,4.58496250072116,5,1,13.3890935219045,5.90689059560852,9.39660478118186,2.58496250072116,3,7.08746284125034,4.4594316186373,7.4757334309664,5.58496250072116,6.7279204545632,12.6564248632778,8.48381577726426,10.103287808412,6.70043971814109,7.44294349584873,1,2.58496250072116,1,13.1421070573025,1,1,1,2.58496250072116,1,11.2467405984931,2.58496250072116,2.58496250072116,1,6.16992500144231,3.32192809488736,13.5660540381711,4.4594316186373,1,8.77478705960117,14.6802496248246,11.7108064336994,6.97727992349992,2.58496250072116,8.62935662007961,2,11.843921051289,3.32192809488736,14.3862666867702,8.02236781302845,1,5.95419631038687,1,3.32192809488736,9.32192809488736,7.55458885167764,1,10.2264121927888,9.4757334309664,14.5799051534513,13.5985178106126,3,3,8.18982455888002,13.4450148458684,9.79441586635011,4.16992500144231,7.8073549220576,2,7.94251450533924,6.88264304936184,7.94251450533924,3.32192809488736,14.0119260663068,14.9859308577739,6,11.8289298276515,2.58496250072116,14.1845654524462,2,5.24792751344359,2,2,12.655083445198,10.7582232147267,1,2,4.58496250072116,6.24792751344359,"1"
"TCGA.22.4609.11A",7.71424551766612,6.61470984411521,2.58496250072116,1,2,7.4594316186373,2.58496250072116,5,1,1,4.4594316186373,11.7615512324445,2,7.06608919045777,6.83289001416474,10.0195907283579,1,5.24792751344359,1,2,16.9329298310283,11.9270371687203,3.32192809488736,17.4463240872831,1,6.95419631038687,5,4.32192809488736,5.16992500144231,16.0811089012669,4.70043971814109,5.24792751344359,12.8963324039099,11.3465137331656,3,1,14.3264294871223,1,8.43462822763673,1,3,9.01122725542325,13.6470086384416,2,4.70043971814109,2,5.95419631038687,9.19475685442225,3,1,5.95419631038687,1,12.8049376720519,2.58496250072116,3,1,2.58496250072116,12.6943578872215,1,3.58496250072116,8.4594316186373,2,14.9264813239664,8.4594316186373,7.2667865406949,2.58496250072116,6.52356195605701,1,1,1,9.91587937883577,1,1,2,2,1,14.5696183034466,1,1,4.16992500144231,2,3,17.8891712001668,5,3.8073549220576,3.32192809488736,4.32192809488736,10.902375114486,6,1,3.32192809488736,2.58496250072116,8.24792751344359,1,8.83289001416474,5.16992500144231,1,13.3052067590087,1,12.6631133084558,8.06608919045777,7.4262647547021,1,3.8073549220576,6.58496250072116,13.9106427304696,6.95419631038687,3,1,6.39231742277876,7.04439411935845,18.8232677129488,1,2.58496250072116,1,5.32192809488736,1,4,1,11.6293566200796,6.55458885167764,5.52356195605701,17.977525897778,2.58496250072116,3.8073549220576,1,1,1,12.44759985828,6.8073549220576,10.753216749179,1,1,5.32192809488736,1,"1"
"TCGA.22.4596.01A",10.609178738142,8.35755200461808,6.4594316186373,2,1,8.55458885167764,1,8.48381577726426,1,2.58496250072116,7.08746284125034,12.4681148863781,4.16992500144231,5.85798099512757,6.7279204545632,5.8073549220576,2.58496250072116,11.4335854411505,6.55458885167764,2,13.5861360914805,11.9829935746943,4.58496250072116,14.8298218178814,1,6.49185309632967,5.24792751344359,2,6.64385618977472,13.3674147512468,4.16992500144231,7.93073733756289,11.4460494067166,9.467605550083,1,4.4594316186373,10.8360503550581,5.24792751344359,8.59245703726808,2.58496250072116,6.12928301694497,6.7279204545632,13.8972782474113,1,10.0195907283579,7.37503943134692,8.14974711950468,5.32192809488736,6.55458885167764,4.32192809488736,4.70043971814109,1,12.9270371687203,4.16992500144231,8.5077946401987,1,2,8.81378119121704,3.32192809488736,7.93073733756289,5.64385618977472,3.58496250072116,14.3608470841797,8.51569983828404,9.07681559705083,3.8073549220576,15.0273012921937,2.58496250072116,2.58496250072116,2,11.1699250014423,1,2,2.58496250072116,7.5077946401987,1,13.5442400064417,1,1,1,2,2,14.192601049712,7.08746284125034,5.52356195605701,8.10852445677817,3.32192809488736,10.7813597135247,7.91886323727459,1,5.16992500144231,1,11.780539767472,1,5.16992500144231,6.78135971352466,3.32192809488736,8.98299357469431,1,8.39231742277876,11.5887146355823,8.65105169117893,1,8.33091687811462,11.1111356702347,14.5521887595571,8.38370429247405,2.58496250072116,1,8.98868468677217,9.29001884693262,10.3966047811819,1,3.58496250072116,1,6.28540221886225,2,7.59991284218713,2,11.977995368613,7.4594316186373,4.4594316186373,15.047123912114,2,8.44294349584873,2.58496250072116,4.16992500144231,1,8.72109918870719,8.4178525148859,9.53915881110803,1,1,4.16992500144231,6.12928301694497,"1"
"TCGA.22.5489.11A",10.3465137331656,5.64385618977472,1,1,1,7.04439411935845,1,4.8073549220576,1,1,6.28540221886225,11.9483672315847,2,7.61470984411521,8.37503943134692,6.12928301694497,2,7.37503943134692,4,2.58496250072116,14.9248125036058,12.5372184005386,2,18.1707955060341,1,7.53915881110803,5.4594316186373,2.58496250072116,6.28540221886225,15.4022793022051,2,8.4178525148859,12.6715410667119,10.9858419370033,1,1,13.9915218460757,1,8,4.16992500144231,3.58496250072116,9.76487159073609,14.0518886559054,2,5.52356195605701,1,7.4262647547021,5.08746284125034,4.32192809488736,2.58496250072116,5.52356195605701,1,13.617008227652,2.58496250072116,1,1,2,14.9887734325072,1,7.4093909361377,8.95419631038687,2.58496250072116,15.9635734647894,7.95419631038687,7.6724253419715,3,8.49185309632967,1,1,1,10.1699250014423,1,2,1,1,1,15.4741495484973,1,1,2,1,1,17.868798445365,6.58496250072116,2,4.58496250072116,3.58496250072116,13.745884369142,5,1,3,1,10.4346282276367,1,8.12928301694497,6.4262647547021,1,13.0347989625773,1,13.3091921069599,8.16992500144231,8.13955135239879,1,4.58496250072116,7.55458885167764,13.6073303137496,8.54689445988764,1,1,7.4262647547021,7.94251450533924,16.6010743389417,1,2.58496250072116,2,6.64385618977472,2.58496250072116,4.90689059560852,2.58496250072116,11.9527412471865,7.18982455888002,4.16992500144231,17.083458551044,2,5.64385618977472,2,1,1,11.2155329997457,6.97727992349992,10.8392037880969,1,1,5.64385618977472,4.90689059560852,"1"
"TCGA.39.5040.01A",10.4408691676109,6.7279204545632,3.32192809488736,1,8.14974711950468,13.9529232103627,1,5.08746284125034,3.32192809488736,1,3.32192809488736,13.3269911749008,3,3,7.28540221886225,5.16992500144231,1,9.04984854945056,1,6.08746284125034,11.1823943534045,13.2606255560682,8.35755200461808,15.1079526232843,3,10.4838157772643,5.85798099512757,5.32192809488736,6.08746284125034,12.7903484967519,1,6.7279204545632,13.2094533656289,9.39231742277876,2,1,11.0014081943928,4.4594316186373,15.2697841597476,1,5.08746284125034,5,14.0342831309619,3,10.3987436919382,1,8.05528243550119,2.58496250072116,8.09803208296053,4,8.05528243550119,1,14.006676715309,5.39231742277876,1,3,1,8.58496250072116,8.33091687811462,5.95419631038687,5.52356195605701,3.58496250072116,10.7879025593914,10.8360503550581,9.18487534290828,2.58496250072116,9.77478705960117,2,1,1,14.1205618964429,1,1,2,5.90689059560852,1,11.9829935746943,1,9.09275714091985,1,6.8073549220576,2,17.2540505527674,4.16992500144231,1,4.32192809488736,4.58496250072116,11.2082343583398,6.97727992349992,1,2.58496250072116,1,11.4062050054189,1,4.58496250072116,11.6492561775173,2,10.5755392468345,1,8.13955135239879,9.3037807481771,8.35755200461808,1,11.2772874001304,7.84549005094437,15.2805533057351,14.5585402951031,1,3.8073549220576,4.16992500144231,11.2656150464845,17.9797824307031,3.8073549220576,1,3,6.52356195605701,2,5.64385618977472,1,12.6483575820097,6.28540221886225,12.0814834380937,12.4372319010395,8.66533591718518,10.0498485494506,2,1,1,5.16992500144231,10.3241805466187,12.6147098441152,1,1,1,4.8073549220576,"1"
"TCGA.XC.AA0X.01A",14.0662574053523,10.4199601778479,6.6724253419715,5,1,12.8376279331714,9.70735913208088,11.6582114827518,6.24792751344359,4.70043971814109,8.71424551766612,12.1163439612375,4,5.16992500144231,9.03342300153745,5.4594316186373,4.58496250072116,13.3818132959883,9.92777796208234,2.58496250072116,13.4387918525783,13.3652288492515,7.08746284125034,13.6631133084558,2,9.75822321472672,5.70043971814109,7.02236781302845,14.8491118404445,12.3630396302565,7.4594316186373,8.19967234483637,11.3685064615077,9.04439411935845,1,8.23840473932508,10.1189410727235,5.52356195605701,9.2045711442492,2,5.24792751344359,5.08746284125034,13.1836353814732,5.08746284125034,9.94836723158468,5.90689059560852,8.76155123244448,3.58496250072116,6.55458885167764,5.85798099512757,6.88264304936184,1,13.1127652818853,2.58496250072116,7.59991284218713,2,1,7.8703647195834,1,8.4093909361377,4.4594316186373,2,13.1664769508168,7.52356195605701,9.71080643369935,5.8073549220576,11.9001120629775,1,1,1,11.0914353863236,1,1,2,7.95419631038687,1,11.3083390301394,2,10.7862696276485,1,4.90689059560852,3.58496250072116,15.2697111211428,5.90689059560852,6.75488750216347,8.79441586635011,3.8073549220576,9.79441586635011,10.3901689562002,1,5.58496250072116,3,11.0901124196643,7.28540221886225,8.6582114827518,7.55458885167764,1,11.2252074369435,2,9.99717948093762,15.1357092861044,14.4123052049553,2.58496250072116,8.74819284958946,10.1922928144708,14.0791514054219,12.2473341780287,6,3.58496250072116,9.4178525148859,9.27146302790437,13.3269911749008,1,4.70043971814109,4.4594316186373,13.0983611273321,1,8.56985560833095,4,15.7330682986451,7.08746284125034,14.6087168540206,14.3279736026139,3,10.8963324039099,7.3037807481771,2,1,7.83289001416474,9.09275714091985,9.89178370321831,1,4.58496250072116,11.2045711442492,5.58496250072116,"1"
"TCGA.56.7822.01A",15.3308468698632,17.0797555970676,5.90689059560852,4.16992500144231,7.8703647195834,9.78790255939143,14.078984687326,9.56224242422107,4.32192809488736,4.90689059560852,13.6566483117474,14.4149494414743,3.32192809488736,8.15987133677839,8.03342300153745,5.39231742277876,7.16992500144231,15.3918477190335,4.70043971814109,4.16992500144231,11.1573469353628,12.8684367558582,10.3944626946103,16.2434343473869,1,9.81698362325538,4.90689059560852,6.4594316186373,14.5020859039859,11.6741922681457,5.58496250072116,10.3531468254981,11.6456584324087,8.94836723158468,1,8.15987133677839,8.90086680798075,6.24792751344359,12.0768155970508,4.32192809488736,7.85798099512757,5,13.6854058347861,2,12.6816776552097,7.3037807481771,9.07681559705083,2,8.59991284218713,4.32192809488736,6.88264304936184,1,13.6047848570864,2,8.4178525148859,2,3.58496250072116,7.4594316186373,1,10.1749256825007,3.32192809488736,3,10.6741922681457,7.06608919045777,8.76155123244448,1,16.9073131982696,2.58496250072116,1,1,11.5430318202552,1,1,8.07681559705083,9.39231742277876,1,11.7681843247769,2,10.2550285698187,1,3.32192809488736,3.32192809488736,15.9537417607625,6.85798099512757,8.09803208296053,5,2.58496250072116,9.01680828768655,10.4757334309664,1,5.85798099512757,2,12.3253054550897,4.16992500144231,4.32192809488736,7.39231742277876,3.58496250072116,8.32192809488736,4.58496250072116,8.09803208296053,15.5465327764259,16.5981106721759,4.70043971814109,4,11.65999589243,14.8913090544097,9.93073733756289,2,2.58496250072116,9.59991284218713,8.96578428466209,10.0927571409199,1,6.78135971352466,2.58496250072116,10.5488219084588,2.58496250072116,9.52356195605701,4.58496250072116,15.0930873904442,8.52356195605701,13.4439795426013,13.2233984147116,2,8.60733031374961,3.58496250072116,5.52356195605701,5.8073549220576,7.76818432477693,9.16490692667569,8.11894107272351,1,5.32192809488736,12.7359790396134,3.8073549220576,"1"
"TCGA.22.1016.01A",12.0861362250273,13.261213451366,6.61470984411521,3.32192809488736,1,11.4542992936199,2,6.39231742277876,4.16992500144231,4.16992500144231,6.08746284125034,12.2854022188622,4.4594316186373,5.4594316186373,6.08746284125034,7.93073733756289,2.58496250072116,10.5584207132687,3.32192809488736,3.32192809488736,15.0583300262057,13.3931222735895,8.25738784269265,14.7854524681585,3,10.7895336449704,8.85174904141606,7.24792751344359,9,15.1362702251115,4.90689059560852,9.11894107272351,12.0647427647503,9.3037807481771,2.58496250072116,5.75488750216347,11.9592775057205,2.58496250072116,10.9143851321554,4,8.35755200461808,6.58496250072116,14.0008802825588,2,9.1548181090521,5.08746284125034,9.88874324889826,6.08746284125034,7.82017896241519,6.28540221886225,6,1,12.8505775472056,2.58496250072116,8.08746284125034,4.16992500144231,2,9.91886323727459,3,7.59991284218713,7.24792751344359,3.32192809488736,14.2615073092021,9.11894107272351,12.4691330198296,4.4594316186373,11.8895039634115,1,1,3,10.9038818457362,1,3,5.64385618977472,9.08214904135387,1,12.3292357417338,1,11.0794847838268,3,8.24792751344359,2,15.1065629404449,5.08746284125034,4.58496250072116,5.08746284125034,5.08746284125034,10.4429434958487,8.05528243550119,1,7.04439411935845,3.32192809488736,13.1104833098162,1,9.02790599656988,9.07681559705083,2,11.6156296369681,2.58496250072116,9.04984854945056,11.3772105303886,12.6352646565395,6.83289001416474,8.876516946565,10.0251395622785,13.6586577921261,9.00562454919388,2.58496250072116,4.8073549220576,8.96000193206808,9.62205181945638,15.0305809305739,2,5.64385618977472,3.32192809488736,7.52356195605701,2.58496250072116,10.0028150156071,2.58496250072116,12.7615512324445,8.38370429247405,12.1234747982441,16.6030467398838,3,12.6247954558602,2,1,4.70043971814109,10.2191685204622,9.88264304936184,9.3037807481771,2.58496250072116,2.58496250072116,5,3.58496250072116,"1"
"TCGA.22.4593.11A",7.37503943134692,4.16992500144231,3,1,3.32192809488736,8.06608919045777,2.58496250072116,6.24792751344359,1,1,3.58496250072116,11.8902642770211,2.58496250072116,6.95419631038687,7.16992500144231,6.4594316186373,2.58496250072116,5.52356195605701,2,3.8073549220576,15.7384617550869,12.5655781367843,3.58496250072116,17.5392800001577,1,7.33985000288462,4.32192809488736,2.58496250072116,5.52356195605701,17.0657106352181,4.4594316186373,4.32192809488736,12.6631133084558,10.5410966153495,3.32192809488736,2,13.5764843467969,1,9.36194377373524,2,5.58496250072116,9.72109918870719,14.6953370551161,1,7.93073733756289,2,5.8073549220576,8.51569983828404,5.16992500144231,2,5.8073549220576,1,13.4088604360248,2.58496250072116,3.32192809488736,2,1,12.57931593758,3.32192809488736,4.58496250072116,8.13955135239879,4.16992500144231,16.616979520445,9.65463602852797,7.08746284125034,2,6.88264304936184,2,2,1,10.6917435191713,1,5.8073549220576,2.58496250072116,1,1,14.4858293087019,1,2,3.8073549220576,1,1,17.7832924289343,7.16992500144231,2,4.16992500144231,5.16992500144231,13.2946207488916,5.8073549220576,1,4.16992500144231,1,10.1497471195047,2.58496250072116,6.93073733756289,5.52356195605701,1,12.2573878426927,3,12.8883627411706,9.88264304936184,6.04439411935845,1,4.8073549220576,8.32192809488736,13.3323163301992,10.7142455176661,1,1,5.8073549220576,8.5077946401987,16.004922678569,1,5.90689059560852,3,5.32192809488736,2,4.90689059560852,1,11.8169836232554,5.85798099512757,1,18.2010805392292,4.58496250072116,5.24792751344359,2,2,1,13.1500645790815,7.02236781302845,10.9322147519684,1,2,1,3,"1"
"TCGA.22.5481.11A",8.79441586635011,4.70043971814109,3,1,1,5.75488750216347,1,4.70043971814109,2,1,4.4594316186373,11.7210991887072,2,7.4093909361377,7.53915881110803,8.85798099512757,1,6.64385618977472,2,2.58496250072116,15.6375871533277,12.4589192069676,3.32192809488736,17.2180144778803,2,7.71424551766612,5.95419631038687,5.64385618977472,3,14.9877081232168,5.24792751344359,7.33985000288462,12.0953970227926,10.7927902943011,1,1,13.226713224619,1,7.74146698640115,1,4.16992500144231,9.92184093707449,13.9947069952581,2,6.52356195605701,1,7.53915881110803,5.52356195605701,3,1,5.4594316186373,1,13.6379833037779,2,3,2.58496250072116,1,13.1140676471653,1,5.52356195605701,8.24792751344359,1,14.927407612949,8.59245703726808,8.94251450533924,3,6.35755200461808,1,1,1,10.0279059965699,1,2,1,2,1,15.2302456515314,1,1,1,1,2.58496250072116,17.7473013745163,6.55458885167764,4.58496250072116,3,5.08746284125034,12.4152135987653,6.20945336562895,1,3,1,8.83920378809694,2.58496250072116,6.55458885167764,6.93073733756289,1,13.1947568544222,1,12.7013064619586,8.82017896241519,9.83605035505807,1,3,7.4093909361377,13.4419067045422,5.70043971814109,2.58496250072116,1,6.58496250072116,6.64385618977472,15.1685154311876,1,2,1,5.70043971814109,2,5.4594316186373,1,11.7338627196785,7.18982455888002,5,17.7694633842752,2,5,2.58496250072116,1,1,11.8695938432408,6.4262647547021,10.4655664048094,1,1,4.90689059560852,3.32192809488736,"1"
"TCGA.60.2698.01A",14.342213595732,13.5700928741881,8.85174904141606,2,2,11.7064960180612,6.04439411935845,14.9093305930068,2.58496250072116,6.39231742277876,7.2667865406949,12.7573900093666,6.24792751344359,6.90689059560852,8.74819284958946,6.85798099512757,5.90689059560852,13.3131664759772,6.75488750216347,9.73131903102506,13.0650794889999,13.79948400562,7.49185309632967,15.1619191654272,3.8073549220576,9.33985000288462,6.4262647547021,8.31288295528435,12.3966047811819,13.53843146295,6.88264304936184,11.0098286173681,11.6483575820097,8.85174904141606,1,6.4594316186373,9.91288933622996,6,9.2045711442492,2.58496250072116,8.07681559705083,5.85798099512757,13.6277618524026,2.58496250072116,12.0854724591813,6.4262647547021,8.8703647195834,4.32192809488736,8.57742882803575,6.55458885167764,5.90689059560852,1,13.4043432915858,4.58496250072116,8.59245703726808,2.58496250072116,3,8.68650052718322,4.70043971814109,9.06069593168755,5.16992500144231,2,13.326710358347,7.35755200461808,12.43410692861,2.58496250072116,14.3101867261243,1,3.32192809488736,2.58496250072116,11.140829770773,1,1,3.58496250072116,8.33091687811462,4.4594316186373,12.9095181142966,3,1,2,8.467605550083,3.32192809488736,15.1680452682241,7.6724253419715,7.96578428466209,6.49185309632967,5.52356195605701,11.609178738142,10.3465137331656,1,7.90689059560852,1,11.5430318202552,4.16992500144231,7.71424551766612,7.4262647547021,1,8.21916852046216,3.58496250072116,6.64385618977472,14.1819286925126,14.8012031251376,5.8073549220576,8.8008998999203,12.0881256921882,13.6156296369681,12.5102696708982,1,2.58496250072116,10.8963324039099,10.467605550083,12.9772799234999,2,8.84549005094437,3.32192809488736,9.85798099512757,7.22881869049588,10.0552824355012,5.4594316186373,15.008603695797,6.32192809488736,13.1823943534045,14.7280267813526,5.16992500144231,11.4553272203046,5.58496250072116,1,4.32192809488736,9.60362634498619,10.5545888516776,8.01122725542325,1,4.90689059560852,8.38370429247405,6.24792751344359,"1"
"TCGA.66.2757.01A",9.98299357469431,10.4429434958487,2.58496250072116,1,1,10.4737057496194,3,9.75488750216347,1,2,2,10.1774195379892,3.32192809488736,3.32192809488736,7.95419631038687,3.32192809488736,1,10.57931593758,13.4382720561248,9.5274770060604,11.1497471195047,14.2691266791494,5.90689059560852,11.4167975276061,5.90689059560852,11.3542493819452,6.28540221886225,8.61470984411521,9.45121111183233,10.0552824355012,3.58496250072116,10.7108064336994,10.9083926207737,10.0660891904578,3.32192809488736,4.58496250072116,9.57742882803575,2,7.6724253419715,2.58496250072116,6.6724253419715,5.75488750216347,14.3338541611942,1,10.3442959079158,5.85798099512757,8.48381577726426,2.58496250072116,8.55458885167764,3.58496250072116,4.70043971814109,1,12.1823943534045,3,8.18982455888002,2,2.58496250072116,7.02236781302845,3.8073549220576,2.58496250072116,4.16992500144231,3.58496250072116,10.8657332708518,9.03342300153745,15.8443134612033,7.4262647547021,11.6608872703026,1,3.32192809488736,2,13.0864679934641,1,1,5.52356195605701,7.85798099512757,1,10.2288186904959,2.58496250072116,2.58496250072116,1,3.58496250072116,3.32192809488736,14.4981012439949,6.04439411935845,1,4.16992500144231,4.8073549220576,10.4283601727043,8.19967234483637,1,7.79441586635011,1,11.8742129348309,5.39231742277876,8.32192809488736,10.6492561775173,1,7.52356195605701,6.04439411935845,7.16992500144231,11.4838157772643,8.59991284218713,1,9.43462822763673,8.09803208296053,13.3660489506706,7.4093909361377,2,2,9.66888498426625,11.7397806097733,11.5497846679479,2,4.32192809488736,10.7548875021635,8.05528243550119,7.06608919045777,8.31288295528435,2.58496250072116,12.2197735508929,5.85798099512757,10.3442959079158,11.1836353814732,9.99717948093762,11.6865005271832,2,1,1,6.88264304936184,10.4199601778479,7.49185309632967,1,2.58496250072116,11.4429434958487,3.8073549220576,"1"
"TCGA.66.2780.01A",14.0045716151677,16.8061468033205,7.37503943134692,4.70043971814109,3.58496250072116,10.0028150156071,2,10.1267044728432,1,4.16992500144231,11.9307373375629,13.2827988586835,3.32192809488736,6.88264304936184,6.90689059560852,6.04439411935845,3,12.8372337003391,9.95128471496697,3.32192809488736,9.29462074889163,13.5624809453493,8.23840473932508,15.2242278314878,5.39231742277876,9.61102479730735,5.70043971814109,8.53138146051631,12.9858419370033,11.1522848423066,5.32192809488736,9.54303182025524,10.7159619902551,9.08746284125034,1,5.24792751344359,9.21431912080077,5.16992500144231,11.1254134704833,2,8.63662462054365,6.32192809488736,13.7829982089204,1,10.9188632372746,6.39231742277876,9.17492568250068,3.58496250072116,6.78135971352466,3,6.28540221886225,1,14.2582715762829,2,8.8008998999203,2,5.16992500144231,5.75488750216347,4.58496250072116,8.37503943134692,4.32192809488736,2,10.4491486453754,10.1137421660492,8.35755200461808,3.8073549220576,14.4515974962584,1,3,2,14.4568677383803,1,1,2,9.7714894695006,1,10.8811139606751,1,1,1,1,3.58496250072116,15.7684945039534,5.4594316186373,8.2667865406949,3.58496250072116,7.61470984411521,11.0484868739923,11.0209799389042,1,7.08746284125034,2.58496250072116,12.9166259222112,3,2.58496250072116,8.74146698640115,1,5,3.32192809488736,4.70043971814109,15.4093909361377,16.9490743511888,3.32192809488736,9.35755200461808,10.6238814900135,13.8394006489884,5.08746284125034,2.58496250072116,1,11.6803595235137,10.2240016741981,10.539158811108,1,6.61470984411521,3.32192809488736,7.61470984411521,5.24792751344359,10.5038257379958,1,14.2848241002246,8.62205181945638,8.51569983828404,9.91886323727459,1,9.9915218460757,3.58496250072116,3.32192809488736,1,4.16992500144231,9.89178370321831,8.97154355395077,1,6.4262647547021,2.58496250072116,2.58496250072116,"1"
