"","ALDH3B1","ALG1L","APC","C7","CAV1","CENPI","CST1","EPHA6","FAM83A","FOSB","GABRP","GJB6","GKN2","GPRC5A","GTSF1","H2AC14","IRS1","KREMEN2","LARGE2","LINC00887","LINC01910","LINC02605","LY6D","MAGEA10","MAGI2","MMP20","PCAT7","PITX2","TLX3","TNS4","WSCD2","status"
"TCGA.39.5028.01A",13.0617087046606,9.74146698640115,11.7473538294781,11.729620743553,16.553179281423,9.59618975614441,12.4330637651221,2.58496250072116,14.7091915366528,13.7123120417803,13.6213650943149,14.7176764230664,6.93073733756289,14.8168836547808,6.8073549220576,3.8073549220576,13.3125993788626,6.75488750216347,13.8963324039099,6.52356195605701,3.58496250072116,5.08746284125034,16.147801153839,2.58496250072116,9.16992500144231,9.8703647195834,4,13.4908508767403,1,15.4083297407674,5.16992500144231,"1"
"TCGA.60.2704.01A",11.4858293087019,10.3014961949825,12.8017083589165,15.0972091435503,14.4616073401138,9.35755200461808,10.6653359171852,6.52356195605701,12.732591435965,15.1158564819151,9.69696752623429,14.5699742461371,8.38370429247405,14.5191447879974,5.85798099512757,2,12.8177831217745,6.95419631038687,12.3014961949825,5.08746284125034,3,6.95419631038687,10.8376279331714,2.58496250072116,10.8902642770211,1,7.56985560833095,8.34872815423108,5.90689059560852,13.1598713367784,7.53915881110803,"1"
"TCGA.34.8455.01A",9.92184093707449,10.7347096202258,11.2969162068793,12.2697111211428,14.4277056814528,9.64745842645492,4,3,14.6003775531078,10.8641861446543,10,13.0028150156071,6.8073549220576,14.3589258691547,5.08746284125034,3.32192809488736,13.9693865213423,5.95419631038687,12.4109812670438,6.35755200461808,2.58496250072116,4,15.8485740413143,3.8073549220576,8.20945336562895,1,6.16992500144231,7.22881869049588,1,15.4553272203046,4.58496250072116,"1"
"TCGA.77.A5FZ.01A",12.1013191544233,5.08746284125034,11.2644426002266,14.5439984501345,13.6640027628865,7.4093909361377,9.27146302790437,3.58496250072116,9.37937836707126,13.3890935219045,10.2946207488916,5.70043971814109,10.3219280948874,15.4225247359012,7.20945336562895,2,11.0361736125535,5.70043971814109,9.82336724004623,1,2,7.28540221886225,6.20945336562895,3.58496250072116,8.99435343685886,1,2.58496250072116,2,1,8.89481776330794,6.28540221886225,"1"
"TCGA.56.7222.01A",10.9218409370745,9.8073549220576,11.298062567719,12.2550285698187,15.7011439871523,10.8841705191084,7.74146698640115,2,13.9569206047211,15.4232472493106,5.70043971814109,12.9355334129507,7.6724253419715,15.8854103985707,6.4594316186373,3.32192809488736,14.4690057924349,11.4584066132365,13.3624918060461,6.12928301694497,2.58496250072116,5.08746284125034,12.2732128098543,1,9.38801728534514,2,6.12928301694497,2.58496250072116,2,15.1901333218648,2.58496250072116,"1"
"TCGA.60.2697.01A",12.062720767165,8.53915881110803,11.6995724532873,15.7626415675821,14.5846102372495,9.02236781302845,8.88264304936184,3,12.642051692928,14.6332223038008,10.5018371849023,8.17990909001493,9.29001884693262,16.403411532981,7.75488750216347,2,11.6174674652942,6.55458885167764,10.2667865406949,3,4.8073549220576,8.33091687811462,10.8025163651212,1,9.76487159073609,4.32192809488736,4,2.58496250072116,1,12.2240016741981,6.20945336562895,"1"
"TCGA.33.4566.01A",11.2877123795494,7.35755200461808,9.02790599656988,6.28540221886225,13.3715044120433,8.94251450533924,8.84549005094437,1,14.4079315911744,7.24792751344359,3.32192809488736,6.90689059560852,4.58496250072116,15.2454784305051,4,2.58496250072116,10.0579917227592,10.1699250014423,7.59991284218713,5.64385618977472,1,2,5.58496250072116,1,6.39231742277876,1,3.32192809488736,2,6.88264304936184,13.6050164479114,2,"1"
"TCGA.66.2782.01A",10.6202198255075,11.7185328760692,11.6429542234803,11.871135184243,15.1667907507182,10.3060616894283,8.61470984411521,7.8073549220576,15.0882913573478,12.3712321283696,9.12928301694497,12.4252159032994,5.52356195605701,14.2001323145648,5.8073549220576,4.4594316186373,14.2610664999994,9.97441458980553,13.5729370250173,6.7279204545632,5.70043971814109,6.12928301694497,17.4524182197322,2.58496250072116,9.19967234483636,2,6.8073549220576,10.243173983473,1,14.3236177632916,5.95419631038687,"1"
"TCGA.43.7658.01A",10.4553272203046,11.8970891283128,11.6483575820097,11.8265484872909,11.0168082876866,10.7548875021635,3.8073549220576,3.8073549220576,9.96289600533726,10.6017707884077,11.0292872269682,7.04439411935845,5.32192809488736,15.9037406565103,4.70043971814109,2.58496250072116,11,10.6847486204216,11.0901124196643,5.95419631038687,5.58496250072116,4.90689059560852,6.35755200461808,2.58496250072116,12.2233984147116,2.58496250072116,6.12928301694497,4.70043971814109,6.4594316186373,9.84235034341381,4.90689059560852,"1"
"TCGA.66.2769.01A",10.8517490414161,6.39231742277876,10.8887432488983,13.714460188456,13.4070021479242,10.2737955992143,14.1194275110673,5.95419631038687,7.95419631038687,12.6022349013411,7.5077946401987,7.95419631038687,9.83289001416474,13.7938064914558,7.79441586635011,3.8073549220576,11.3498340914572,12.9494619793602,14.4796539721709,5,3.58496250072116,6.55458885167764,8.38370429247405,1,8.01122725542325,1,8.32192809488736,6.90689059560852,1,11.9314762338868,6.16992500144231,"1"
"TCGA.22.5482.11A",14.9391200351387,6.6724253419715,13.2051823262286,16.7369567886276,17.7825119747891,7.93073733756289,5.16992500144231,4.4594316186373,8.4757334309664,17.5567604916433,8.44294349584873,5.58496250072116,12.5068034377956,17.9873861562664,7.22881869049588,1,12.9447120610435,5.08746284125034,9.79766152585376,2.58496250072116,2,7.39231742277876,5.08746284125034,2,11.1137421660492,2,5.75488750216347,2,1,9.78463484555752,8.08746284125034,"1"
"TCGA.33.6737.11A",14.4485035194688,7.85798099512757,12.8332854355845,16.9879301275323,17.6188299664903,7.44294349584873,1,5.32192809488736,7.76818432477693,16.9782188724695,7.7279204545632,5.75488750216347,12.3151495622563,16.6747439890752,5.4594316186373,2,12.3398500028846,4.32192809488736,9.04984854945056,1,1,7.8703647195834,6,2,10.9541963103869,1,4,1,1,8.86418614465428,8.8073549220576,"1"
"TCGA.85.8353.01A",10.4978518369511,10.8703647195834,11.9031286768123,13.2585660338899,13.856814552503,10.0687782779854,9.96866679319521,7.35755200461808,12.677719641641,14.2890102211451,8.33985000288462,13.8659265450219,6.20945336562895,14.0077281146323,5.08746284125034,2.58496250072116,13.6586577921261,8.43462822763673,12.1143930548673,5.90689059560852,3.32192809488736,6.08746284125034,7.82017896241519,2,9.30833903013941,3,5.70043971814109,4.90689059560852,1,15.1788982275739,5.24792751344359,"1"
"TCGA.22.1017.01A",13.5369756656106,11.2191685204622,11.7976615258538,12.539643506238,13.5112584955023,9.81057163474115,4.16992500144231,4.70043971814109,15.6320295948039,10.3331553503106,6.08746284125034,5.58496250072116,9.86727873970966,17.1086469630442,5.39231742277876,2.58496250072116,13.6254805504711,7.8073549220576,13.6963155588928,4.16992500144231,1,4.4594316186373,4.4594316186373,2,9.11374216604919,2,5.32192809488736,5.8073549220576,7.65821148275179,7.89481776330794,3.32192809488736,"1"
"TCGA.22.4605.01A",12.5877775163282,11.4398308839814,11.4367115421372,14.3381792499001,13.7513348364013,9.05528243550119,9.58871463558226,4.70043971814109,13.9261106417853,15.5046948688182,9.7176764230664,13.9529232103627,8.44294349584873,14.4015462085087,7.32192809488736,2,12.5665297826242,7.64385618977472,13.0851404617018,5.95419631038687,4.70043971814109,6.32192809488736,9.57742882803575,3.58496250072116,10.1674181458317,1,7,8.75488750216347,1,14.7271759475404,6.52356195605701,"1"
"TCGA.39.5040.11A",13.6295843001938,5.8073549220576,11.7039035734447,14.5585402951031,17.120116351415,7.02236781302845,1,3,3.58496250072116,17.0988751089688,6.39231742277876,3.58496250072116,13.4845711809158,16.5543790029456,6.83289001416474,1,10.0195907283579,2.58496250072116,8.96578428466209,2,3,9.84862294042934,3.58496250072116,1,9.7515440590891,1,4.4594316186373,1,1,6.28540221886225,6.83289001416474,"1"
"TCGA.60.2715.01A",13.403544678202,9.59245703726808,12.0265234425198,14.6267357129222,15.5639112445817,8.77478705960117,10.0389189892923,4,11.8360503550581,16.6227382178711,8.97727992349992,11.4542992936199,9.77478705960117,15.3109677318498,11.0687782779854,3.32192809488736,11.8540891798706,8.13955135239879,11.9614496943982,5.24792751344359,3.32192809488736,6.70043971814109,9.85174904141606,10.1111356702347,10.8780509127285,4.32192809488736,6.75488750216347,11.0552824355012,2.58496250072116,13.1049263038078,6.88264304936184,"1"
"TCGA.60.2712.01A",11.0525680508042,11.1137421660492,11.7919768208987,12.7287708495427,13.7821791938312,9.2045711442492,11.7176764230664,3.58496250072116,11.8049376720519,13.7168194613299,13.1449768240501,11.9262959947811,7.53915881110803,12.8181827049486,5,2,11.2203783276952,12.4787696194758,11.9693865213423,6.70043971814109,2.58496250072116,7.14974711950468,13.0738068471785,1,10.5698556083309,1,9.21431912080077,5.64385618977472,7.70043971814109,14.2270141936491,13.0491678723722,"1"
"TCGA.60.2707.01A",12.0794847838268,11.292321632802,11.2264121927888,12.3717766443379,14.8033239190415,9.65105169117893,9.54689445988764,2.58496250072116,16.7768442324022,13.3998119593257,13.9115792414021,14.5449644327892,8.53915881110803,16.9700834157512,6.4594316186373,3,14.1318569606088,8.37503943134692,13.427312844135,9.90989308377004,5.39231742277876,6.61470984411521,17.0078813797013,1,9.69696752623429,3.32192809488736,4.58496250072116,6.75488750216347,3,15.0461008450288,6.16992500144231,"1"
"TCGA.39.5034.01A",12.496853777388,9.14465824283188,11.8795832496128,11.9181178510318,11.3083390301394,9.2045711442492,13.2146226863023,5.08746284125034,12.5338163894334,11.791162888555,7.16992500144231,3.8073549220576,4.8073549220576,13.6816776552097,5.58496250072116,3,10.729620743553,4.90689059560852,11.2455527062557,1,1,4.90689059560852,5.4594316186373,6.85798099512757,8.98868468677217,1,5.90689059560852,7.71424551766612,6.24792751344359,4.70043971814109,5.32192809488736,"1"
"TCGA.77.8131.01A",11.7498694273968,8.82654848729091,11.0834793273318,12.8193807908646,13.1506992887445,8.3037807481771,7.74146698640115,2.58496250072116,14.5946745036899,12.5698556083309,8.21916852046216,13.2732128098543,7.44294349584873,13.4236411950759,7.4262647547021,5.64385618977472,10.6054795180617,9.34429590791582,9.77478705960117,9.00562454919388,2.58496250072116,6.12928301694497,16.9096821754333,3,7.90689059560852,3.32192809488736,3.58496250072116,5.16992500144231,2.58496250072116,12.3777527950222,5.70043971814109,"1"
"TCGA.22.5491.11A",14.7504976420991,5.24792751344359,12.3858624006415,16.8373076272015,17.5950680395157,6.64385618977472,4.58496250072116,3.32192809488736,3,17.5404761957167,5.39231742277876,3.32192809488736,12.729620743553,17.9449407807105,5.58496250072116,1,11.7788984760084,3.8073549220576,10.3014961949825,2,1,8.4093909361377,2.58496250072116,1,11.539158811108,1,4.58496250072116,1,1,7.12928301694497,6.58496250072116,"1"
"TCGA.98.A53D.01A",12.0175044011094,5.08746284125034,11.3376219019925,16.4807271007376,14.7951264785649,7.12928301694497,6.58496250072116,3,8.78135971352466,15.8998289317743,7.78135971352466,6.12928301694497,8.60733031374961,16.3831642606351,5.85798099512757,1,12.4767462039395,5.4594316186373,9.93663793900257,2,2,8.67948009950545,11.515699838284,1,9.2807707701306,1,3.32192809488736,5.70043971814109,5,9.37937836707126,5.24792751344359,"1"
"TCGA.77.8007.01A",13.3370643386847,4.32192809488736,12.1363503414542,7.94251450533924,18.3130158625467,9.94544383637791,10.0714623625566,7.16992500144231,16.8880535047284,8.6724253419715,4.90689059560852,3.8073549220576,3,16.8058949845279,4.70043971814109,4,14.286990851632,8.78790255939143,9.13955135239879,6.35755200461808,3,7.06608919045777,8.82654848729091,1,10.0028150156071,2,3,9.51569983828404,1,13.9333218207329,5.52356195605701,"1"
"TCGA.85.8481.01A",10.2288186904959,7.70043971814109,9.90086680798075,6.4594316186373,13.4785168476765,8.36632221424582,11.0498485494506,1,13.653964643249,11.7944158663501,12.7895336449704,13.8153832958135,2.58496250072116,15.6965329140783,8.39231742277876,3.32192809488736,12.6013065261218,12.2354159356025,13.2015113445001,7.2667865406949,3.32192809488736,4.90689059560852,15.1919074277873,3,7.89481776330794,2,6.28540221886225,6.78135971352466,8.65105169117893,14.9643408677924,5,"1"
"TCGA.22.1002.01A",12.3982092614669,10.8217739819706,11.5774288280357,14.843430388753,14.9327683925409,9.53138146051631,7.55458885167764,6.83289001416474,13.407798850222,16.9172322043819,11.8201789624152,14.2387032794277,10.2045711442492,15.7362433614552,4.90689059560852,2,13.5308939811939,8.18982455888002,11.8864586957037,4.16992500144231,1,6.55458885167764,14.0630579636235,1,9.44708322620965,3.32192809488736,7.93073733756289,8.89481776330794,2.58496250072116,14.6905436819986,7.2667865406949,"1"
"TCGA.58.8388.01A",10.5868397879618,7.93073733756289,11,12.6657800283295,12.7764330324447,9.18982455888002,2,6.28540221886225,7.68650052718322,12.4136279290242,14.6466712053818,5.16992500144231,7.35755200461808,13.0828143376723,4.32192809488736,1,12.9162526988122,12.8544788341716,13.1761731491075,5,4,6.58496250072116,4.90689059560852,2.58496250072116,9.50382573799575,5.58496250072116,6.75488750216347,8.62935662007961,2,14.9592775057205,4.58496250072116,"1"
"TCGA.58.8386.01A",12.0341111460966,9.02236781302845,11.6952282914958,13.4504380323957,16.8309607811939,10.1774195379892,8.07681559705083,2,14.6210216091243,15.5321732632733,9.00562454919388,13.8855057297923,9.97154355395077,15.2268637169824,5.16992500144231,3.32192809488736,12.1761731491075,9.83605035505807,13.5819066893088,7.4594316186373,6.28540221886225,5.58496250072116,9.63662462054365,2,9.19475685442225,3,6.90689059560852,2,2,13.5915223465707,5.39231742277876,"1"
"TCGA.22.5478.11A",15.391444994073,6.04439411935845,13.3828941688921,15.1455341719577,17.7604990568558,7.24792751344359,3.8073549220576,5.39231742277876,5.95419631038687,18.3279297584973,7.62935662007961,6.12928301694497,12.6728672764338,18.1680942506825,7.70043971814109,1,12.3258675805754,5.4594316186373,9.876516946565,2.58496250072116,1,7.78135971352466,4.4594316186373,2,10.5641494899857,1,4,1,2,8.38370429247405,7.08746284125034,"1"
"TCGA.22.5481.01A",10.581200581925,10.2455527062557,10.8917837032183,9.03342300153745,11.1699250014423,9.2807707701306,2.58496250072116,1,4.58496250072116,8.59991284218713,6.6724253419715,10.4346282276367,1,10.6202198255075,4.4594316186373,4.4594316186373,11.1472049249422,9.45532722030456,6.04439411935845,2,4,4.8073549220576,4.16992500144231,2.58496250072116,12.7809497987497,1,3.8073549220576,10.5736471874933,9.16490692667569,8.25738784269265,3.58496250072116,"1"
"TCGA.21.5787.01A",13.5018371849023,7.61470984411521,10.8856963733394,10.2191685204622,12.8749813476538,9.2045711442492,12.3613955331659,7.08746284125034,15.1728962458698,11.8336807486547,8.94251450533924,7.18982455888002,4.8073549220576,14.9786210921759,5.85798099512757,1,10.5961897561444,7.79441586635011,8.90086680798075,5,2.58496250072116,6,10.9351650496037,11.6635581042173,7.4594316186373,1,6.49185309632967,8.03342300153745,8.03342300153745,15.8767087815551,5.39231742277876,"1"
"TCGA.22.5483.11A",14.1320176797134,4.90689059560852,12.1743015444676,15.850479879735,16.7003313385414,7.85798099512757,6.20945336562895,4.32192809488736,4.4594316186373,16.5682827356774,5.8073549220576,5,12.8944388545623,17.6075614963542,5.52356195605701,2,11.8297227350861,4.4594316186373,9.89178370321831,3.58496250072116,1,8.59245703726808,4,2,10.4858293087019,1,2.58496250072116,1,1,6.52356195605701,5.39231742277876,"1"
"TCGA.22.1000.01A",12.6434052771157,9.36632221424582,11.595257481449,13.6361714416359,15.7705606626179,9.33539035469392,13.6497052654714,3.8073549220576,13.1111356702347,12.7919768208987,13.1088511170402,12.4439795426013,8.06608919045777,14.6382096266336,5.39231742277876,2.58496250072116,12.8742129348309,8.12928301694497,11.8225708309502,7.5077946401987,1,6.49185309632967,13.6382096266336,1,10.0416591516372,2,5.85798099512757,8,2,14.5912885792461,7.18982455888002,"1"
"TCGA.77.8138.01A",10.8517490414161,9.19475685442225,10.1749256825007,12.5003439692704,12.7494504655699,9.20945336562895,12.3955341354623,2,10.8978454560055,13.8620561334695,8.40087943628219,11.1395513523988,3.58496250072116,14.4145531148271,4.8073549220576,3,13.2491134527137,10.5333297323058,11.8494051009478,4.8073549220576,1,5.75488750216347,13.0532471259124,2,9.01122725542325,3,3.8073549220576,2.58496250072116,1,15.1379517347154,3,"1"
"TCGA.56.7222.11A",14.6223950594852,6.24792751344359,12.4807902010958,13.5485811181651,17.1143117098226,5.52356195605701,4.4594316186373,2,5.32192809488736,17.3065067651203,5.90689059560852,5.32192809488736,13.211279947482,18.0205893586269,6.61470984411521,1,10.8121773055144,3.8073549220576,10.3706874068072,1,3,6.6724253419715,3.32192809488736,2.58496250072116,11.4512111118323,1,4,1,1,6.08746284125034,5.85798099512757,"1"
"TCGA.77.8007.11A",13.8895039634115,5.32192809488736,11.8579809951276,15.2505204905676,15.7769984021753,7.89481776330794,1,4.32192809488736,7.82017896241519,15.4095898233987,8.23840473932508,3.32192809488736,13.1114617398577,16.6760948143208,6.49185309632967,3.32192809488736,10.9053870050181,5.16992500144231,10.2215871212648,2.58496250072116,1,7.76818432477693,4.4594316186373,1,9.90689059560852,1,4,1,1,8.07681559705083,6.16992500144231,"1"
"TCGA.56.7730.11A",15.315644908198,7.32192809488736,11.3901689562002,13.8362476466879,16.8847190587601,5.70043971814109,3.58496250072116,2,8.52356195605701,15.1672613226302,7.64385618977472,6.04439411935845,12.6666678406904,17.6742060637407,5.32192809488736,2,11.240791332162,4.32192809488736,9.86727873970966,1,2.58496250072116,10.729620743553,8.67948009950545,1,10.12153351734,1,2.58496250072116,2,2.58496250072116,8.99435343685886,5.70043971814109,"1"
