"","SLC46A2","POPDC3","NLRP10","PPP2R2C","FMO5","IRS1","RAD51AP2","SLC34A2","PLAAT1","AKR1C7P","SSX1","WNK2","DCAF8L1","SLC7A11","GCLC","ADGRF5","OR11N1P","MYOSLID","MAGEA3","LINC01234","LIPK","CAPN9","TRPM8","SLC47A2","SH2D5","LINC02598","CLEC3B","NALF2","GINS2","MIR4713HG","PDE10A","NUS1P2","RCOR2","CHRD","SPRR2D","TPTE","OLFM3","CHIAP2","FAM83A","SPRR2G","VIL1","RGS20","MMRN1","RPL26P13","FAM72C","VCAN","CYP4F2","PTCHD3","ALOX15P2","CDKN2A","DUXAP9","LINC02434","MAB21L3","CCNP","DEFA5","CLEC4M","FTCD","OTOP1","SMC1B","POU3F2","CCDC141","KRT3","CD5L","ABCA3","IL19","CFHR4","NR0B1","H3C4","PPP1R27","TLX3","LINC02377","LINC01549","DSCR4","KLK9","OR7E5P","CACNA1I","IL6","PRSS3","ONECUT3","SRMP1","NTSR2","PLXNB3","OR5M11","C14orf39","PPFIA4","KCNA10","C7orf33","IMPDH1P8","KIAA0895LP1","LINC01228","MAGEA6","CR1","PPP4R3C","DCAF8L2","TEK","CCDC140","FOXD3","LINC01036","PTPN5","GTF2IRD2P1","ALOXE3","SBSN","B4GALNT2","MAP1LC3C","MRC1","CDH5","GIMAP8","COL4A3","BPIFB4","AGER","RGL1","DLX1","DES","ISM2","C7","LINC02471","ESCO2","ANGPT4","LINC02457","C4orf17","GALNT14","KCNV1","GNG4","OTOP2","PCNPP3","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","KLK12","DMRT3","COL9A3","JPH3","AQP1","SCUBE1","ACP7","ASCL4","SP8","status"
"TCGA.77.7141.01A",3.32192809488736,10.9277779620823,3,14.7073591320809,9.53138146051631,12.7850437147797,6.93073733756289,11.5323559252888,11.3542493819452,7.8073549220576,2,13.3968723185106,4.58496250072116,14.631177055704,16.1503819688178,11.3420746679991,1,7.5077946401987,3.58496250072116,8.467605550083,4,7.39231742277876,6.70043971814109,8.08746284125034,10.1848753429083,5.8073549220576,8.95419631038687,12.8595347863827,11.4958550268872,6.4594316186373,8.91886323727459,4.70043971814109,9.39231742277876,8.5077946401987,9.96866679319521,2.58496250072116,5.32192809488736,1,11.2632692003727,4.58496250072116,4.70043971814109,10.4429434958487,10.3219280948874,6,5.90689059560852,12.1774195379892,6.04439411935845,1,1,5.64385618977472,6.20945336562895,2.58496250072116,6.83289001416474,6.58496250072116,1,3.32192809488736,6.52356195605701,2,8.22881869049588,6,5.64385618977472,6.04439411935845,4,12.4777582664439,6.16992500144231,4.58496250072116,11.7064960180612,5.32192809488736,3.58496250072116,2,1,3.32192809488736,1,1,2,9.66177809777199,9.4594316186373,5.08746284125034,4.4594316186373,3.8073549220576,8.4757334309664,11.467605550083,4.16992500144231,4,9.49984588708321,1,1,6.55458885167764,6.08746284125034,4,4.32192809488736,7.8073549220576,2.58496250072116,1,10.4115109880121,2,7.91886323727459,1,4.16992500144231,10.4115109880121,8.53138146051631,9.4594316186373,11.5449644327892,4.58496250072116,10.951284714967,11.8703647195834,10.3880172853451,6.04439411935845,3.58496250072116,7.85798099512757,12.0512089409148,7.16992500144231,11.0347989625773,8.74819284958946,12.6960981709559,1,10.791162888555,6.64385618977472,3,4.58496250072116,13.4138923283726,7.76818432477693,13.047123912114,8.15987133677839,2.58496250072116,4.90689059560852,2.58496250072116,2,10.9203528554151,10.7797193551434,1,5.58496250072116,4,7.85798099512757,11.5333297323058,13.7402023887679,8.71424551766612,11.1267044728432,2,7.74146698640115,"0"
"TCGA.56.7221.01A",7.49185309632967,4.70043971814109,7.5077946401987,12.5430318202552,8.68650052718322,12.3331553503106,8.4178525148859,15.1929862511776,10.6110247973074,5.32192809488736,12.800090987625,12.9840623696864,7.22881869049588,13.5802585674998,16.5521287060661,11.5274770060604,1,7.56985560833095,13.4998458870832,10.1972166931101,4,7.2667865406949,9.30833903013941,10.0443941193585,6.28540221886225,4.4594316186373,6.55458885167764,9.4757334309664,11.2045711442492,6.4262647547021,9.89784545600551,6,11.753216749179,7.3037807481771,15.0020238474814,1,1,1,12.4908508767403,11.7364019313183,8.44294349584873,7.04439411935845,7.02236781302845,5,6.04439411935845,12.518161355757,11.1369911120802,2.58496250072116,4.16992500144231,10.2094533656289,7.55458885167764,2.58496250072116,7.88264304936184,6.58496250072116,1,1,6.16992500144231,1,6.61470984411521,4,6.24792751344359,10.1848753429083,4,13.0748104611605,3.32192809488736,7.56985560833095,1,5.70043971814109,7.35755200461808,7.70043971814109,2.58496250072116,3.58496250072116,1,2,2,4.70043971814109,7.28540221886225,11.5603328342124,6.88264304936184,2,3,10.2737955992143,4.4594316186373,4.90689059560852,8.44294349584873,2,2.58496250072116,3,2.58496250072116,2.58496250072116,13.2508905357233,6.4594316186373,8.04439411935845,8.86418614465428,7.65821148275179,1,4,8.23840473932508,3.8073549220576,10.0389189892923,9.44708322620965,11.6156296369681,5.39231742277876,2.58496250072116,9.03342300153745,9.16490692667569,8.27612440527424,8.5077946401987,4.4594316186373,9.9915218460757,12.8352609186275,4.16992500144231,9.80413102118332,8.13955135239879,11.283088353024,4.90689059560852,10.7714894695006,3.8073549220576,2,4,6.16992500144231,3.58496250072116,8.99435343685886,9,1,6.4262647547021,8.97727992349992,5.8073549220576,10.0334230015375,8.35755200461808,1,11.5584207132687,9.1548181090521,8.36632221424582,2.58496250072116,12.8684367558582,7.33985000288462,8.08746284125034,3.8073549220576,3.8073549220576,"0"
"TCGA.18.3421.01A",7,3.32192809488736,1,10.7397806097733,8.05528243550119,9.43462822763673,4.58496250072116,14.4416473902536,10.8548683832602,5.24792751344359,1,7.35755200461808,1,10.7397806097733,13.4317587491662,11.3264294871223,1,7.4262647547021,2.58496250072116,3.32192809488736,3.58496250072116,3.32192809488736,4.90689059560852,4.4594316186373,6.88264304936184,4.70043971814109,8.28540221886225,10.6510516911789,12.7047682393626,3.32192809488736,10.4594316186373,5.70043971814109,8.82654848729091,7.4757334309664,12.111787735801,1,4.32192809488736,2.58496250072116,13.3923174227788,6.04439411935845,2,8.82017896241519,7.8073549220576,3.8073549220576,6.4594316186373,12.7813597135247,1,1,1,13.9618114080872,1,1,3,3.8073549220576,2,3.8073549220576,2,3.58496250072116,6.97727992349992,5.4594316186373,3,2,2,10.967226258836,12.0237543532994,1,4.70043971814109,5.08746284125034,3.32192809488736,2,1,4.8073549220576,1,1,1,3.8073549220576,8.19967234483637,6.95419631038687,3.32192809488736,1,1,10.0056245491939,3,2.58496250072116,7.68650052718322,1,1,3,1,2,2,8.21916852046216,1,1,7.84549005094437,1,6.85798099512757,1,2,8.36632221424582,8.68650052718322,11.0566377151132,9.10328780841202,3.8073549220576,10.9068905956085,10.4777582664439,8.60733031374961,6.35755200461808,1,8.72109918870719,11.2227949028681,6.16992500144231,6.4594316186373,7.4594316186373,11.0014081943928,6.32192809488736,11.5401280385821,2,1,3.8073549220576,12.2644426002266,1,5.8073549220576,2,3.32192809488736,1,1,8.16992500144231,9.55458885167764,8.68650052718322,2,3.8073549220576,7.65821148275179,5.75488750216347,3.32192809488736,13.2252074369435,5.95419631038687,6.35755200461808,7,3.32192809488736,"0"
"TCGA.66.2742.01A",7.12928301694497,8.48381577726426,1,9.01122725542325,9.68299458368168,14.1510165388922,5.64385618977472,14.8953859398985,10.0901124196643,6.49185309632967,1,11.5660540381711,1,11.3376219019925,14.5160693337505,12.0774833568595,3.58496250072116,7.22881869049588,8.33091687811462,3,1,5,4.8073549220576,5.95419631038687,6.12928301694497,6.97727992349992,8.61470984411521,6.8073549220576,11.0848083878044,4.8073549220576,10.7944158663501,8.3037807481771,9.37068740680722,7.75488750216347,10.6724253419715,1,1,2,12.612868497291,6.75488750216347,3.58496250072116,8.02236781302845,8.4594316186373,4.8073549220576,4.4594316186373,14.199058823653,1,2,3.8073549220576,5.52356195605701,3,1,7.88264304936184,6.6724253419715,1,2.58496250072116,1,1,7.84549005094437,3.58496250072116,6.28540221886225,6.08746284125034,3.32192809488736,11.8734441125154,2,3,1,6.20945336562895,3.32192809488736,3,1,2.58496250072116,1,1,1,3.58496250072116,9.00562454919388,3.58496250072116,5.4594316186373,2.58496250072116,1,11.654636028528,1,5,9.86418614465428,2.58496250072116,1,4.58496250072116,4.70043971814109,2,2.58496250072116,8.82017896241519,1,1,9.38370429247405,5.8073549220576,5.39231742277876,2.58496250072116,2.58496250072116,4.32192809488736,4.58496250072116,5.39231742277876,9.66177809777199,4.58496250072116,11.4898479604393,11.2911706993219,9.65463602852797,8.83289001416474,2,11.6724253419715,11.5727002264873,2,7.5077946401987,5.70043971814109,11.8233672400462,5.70043971814109,10.9203528554151,5,1,2.58496250072116,12.1667907507182,1,10.7944158663501,5.32192809488736,3.58496250072116,3,1,7.91886323727459,10.0498485494506,8.96578428466209,1,2,8.49984588708321,6.35755200461808,4.4594316186373,14.0630579636235,5.32192809488736,8.11894107272351,1,5.58496250072116,"0"
"TCGA.21.5784.01A",8.28540221886225,4.16992500144231,2,11.243173983473,10.2143191208008,12.8944388545623,6.39231742277876,15.7309477014296,9.82336724004623,5.85798099512757,2,11.3420746679991,1,7.4757334309664,12.9520131648895,12.3880172853451,2.58496250072116,7.5077946401987,4.16992500144231,1,4.16992500144231,8.82654848729091,4,6,3,4.32192809488736,10.7515440590891,10.4918530963297,10.0741414627525,6.7279204545632,6.93073733756289,5.85798099512757,9.25266543245025,8.19967234483637,14.6885781571157,1,4.58496250072116,3,16.3623548174839,6.64385618977472,5,7.59991284218713,11.5924570372681,6.16992500144231,4.4594316186373,12.6640027628865,2,1,1,12.0347989625773,3,1,9.31741261376487,5.95419631038687,1,4,3.58496250072116,1,4,2,6.97727992349992,3,5.4594316186373,13.8572034715082,7.83289001416474,3.32192809488736,1,7.49185309632967,4,4.4594316186373,1,2.58496250072116,1,1,4.32192809488736,4,10.7397806097733,7.33985000288462,7.83289001416474,2,1,11.2300204357056,3,6.08746284125034,6.7279204545632,1,3,3.32192809488736,7.33985000288462,1,4,8.36632221424582,1,1,10.1922928144708,1,5.24792751344359,1,3,7.7279204545632,7.24792751344359,7.65821148275179,4.32192809488736,7.58496250072116,11.8177831217745,12.3398500028846,10.3923174227788,8.20945336562895,1,13.1414685553931,12.65999589243,7.59991284218713,12.5971214287896,5.32192809488736,13.4506957715729,6.12928301694497,9.05528243550119,4.4594316186373,1,2,12.9322147519684,2.58496250072116,11.2467405984931,3.32192809488736,1,2,1,9.16992500144231,7.8703647195834,10.5943246039248,2,6.95419631038687,5.58496250072116,10.2737955992143,4.4594316186373,15.3742923608136,8.03342300153745,7.39231742277876,2.58496250072116,5.32192809488736,"0"
"TCGA.34.5928.01A",5.85798099512757,8.79441586635011,2,12.2986354067342,9.04984854945056,14.0449063490961,7.4262647547021,13.7058483435089,9.46352437327118,3,3.32192809488736,11.7582232147267,1,9.12412131182919,13.4604558963096,12.8249587405285,3,7.78135971352466,7.55458885167764,5.4594316186373,1,4.90689059560852,6.95419631038687,4.8073549220576,10.1947568544222,1,7.7279204545632,10.0443941193585,11.8595347863827,6.20945336562895,10.7125270004398,3.32192809488736,10.1848753429083,10.632995197143,8.33985000288462,1,5.24792751344359,1,12.7321674256634,5.24792751344359,6.7279204545632,9.5077946401987,9.43879185257826,8.4093909361377,7.37503943134692,17.928622465392,3.32192809488736,1,1,12.6750749203854,6.88264304936184,1,6,7.65821148275179,1,2.58496250072116,4.4594316186373,2,3.58496250072116,5.52356195605701,6.32192809488736,3.32192809488736,2.58496250072116,12.468624042918,5.52356195605701,6.85798099512757,1,6.49185309632967,3.58496250072116,4.32192809488736,1,5.64385618977472,1,2,4.70043971814109,10.2714630279044,10.7193888209421,3.58496250072116,4.58496250072116,2,4.58496250072116,11.8297227350861,2.58496250072116,2.58496250072116,10.3663222142458,1,2.58496250072116,5,6.39231742277876,1,10.8703647195834,9.14974711950468,1,1,9.78463484555752,1,7.12928301694497,1,3.8073549220576,9.68650052718322,7.28540221886225,11.1421070573025,8.25738784269265,5.75488750216347,12.6397928932793,12.5117526537674,10.8811139606751,7.94251450533924,4.4594316186373,8.59991284218713,12.8726748802706,7.91886323727459,8.31288295528435,8.84549005094437,12.9932922414885,3,9.62205181945638,4.58496250072116,4,1,13.9552866455245,5.16992500144231,12.5013396180614,3.32192809488736,2.58496250072116,1,2,4,10.6635581042173,10.8376279331714,1,3.32192809488736,7.12928301694497,11.075479149488,12.0721326041672,13.1373113907009,7.84549005094437,9.3037807481771,3.8073549220576,8.79441586635011,"0"
"TCGA.63.7020.01A",7.75488750216347,3,3.32192809488736,11.8626373575588,9.88569637333939,13.3531468254981,5.39231742277876,15.2074719554045,8.49185309632967,5.58496250072116,1,11.5933911227917,2,10.0821490413539,12.9744145898055,11.7846348455575,1,6.6724253419715,8.96000193206808,8.77478705960117,2.58496250072116,6.70043971814109,5.32192809488736,7.39231742277876,9.35755200461808,5.8073549220576,8.01122725542325,10.4918530963297,10.5868397879618,5.70043971814109,8.93663793900257,5.70043971814109,7.97727992349992,8.08746284125034,8.66533591718518,1,2,1,13.2143191208008,3,3.32192809488736,7.55458885167764,8.7279204545632,4,3.8073549220576,13.1244444600086,1,2.58496250072116,1,11.1885888457073,4.4594316186373,1,8.02236781302845,6.8073549220576,1,1,4,2,5.4594316186373,1,6.55458885167764,7.22881869049588,2,13.0546043179607,2,4.4594316186373,6.4594316186373,6.24792751344359,3.32192809488736,1,1,1,1,1,1,6.64385618977472,8.27612440527424,5.16992500144231,5,2,1,11.6537407787066,4.58496250072116,4.70043971814109,9.36194377373524,1,2,4.90689059560852,5.08746284125034,1,8.4178525148859,7.76818432477693,2.58496250072116,1,8.28540221886225,1,2.58496250072116,1,2.58496250072116,3.8073549220576,7.4262647547021,8.49185309632967,8.12928301694497,4.16992500144231,11.5877775163282,11.0552824355012,9.87344411251538,8.6582114827518,7.18982455888002,10.3858624006415,10.8073549220576,4.90689059560852,8.84549005094437,5.24792751344359,11.4908508767403,5.64385618977472,10.3241805466187,5.52356195605701,2.58496250072116,3.32192809488736,11.3342732853072,1,6.49185309632967,3.32192809488736,1,3.32192809488736,2.58496250072116,5.52356195605701,9.19967234483636,9.10852445677817,1,4.4594316186373,6.7279204545632,7.22881869049588,4.32192809488736,13.3108967487977,7.58496250072116,7.61470984411521,1,2.58496250072116,"0"
"TCGA.33.4533.01A",3,9.73131903102506,1,11.5961897561444,8.467605550083,12.8645730817736,6.12928301694497,8.85174904141606,10.6952282914958,5.32192809488736,1,12.3168471836025,1,9.02790599656988,11.8360503550581,10.9425145053392,1,6.78135971352466,3.8073549220576,5.58496250072116,3,5.16992500144231,8.31288295528435,4.90689059560852,8.28540221886225,2,6.39231742277876,9.93663793900257,11.2969162068793,4.8073549220576,11.5206186805563,6.90689059560852,11.3912435894274,13.468624042918,9.31288295528435,1,9.83920378809694,2,7.89481776330794,4.16992500144231,1,9.85798099512757,6.75488750216347,3,7.62935662007961,16.0543075412787,4.70043971814109,1,1,13.8503822056522,1,1,7.2667865406949,5.58496250072116,7.28540221886225,2.58496250072116,4.8073549220576,4,5.8073549220576,10.9971794809376,3.58496250072116,4.8073549220576,2.58496250072116,10.471675214392,6.70043971814109,1,4.90689059560852,6.7279204545632,2,8.58496250072116,1,3.32192809488736,1,2,1,7.32192809488736,10.1344263202209,9.17990909001493,7.49185309632967,2.58496250072116,5.32192809488736,9.01680828768655,1,8.03342300153745,10.2384047393251,1,2.58496250072116,4.58496250072116,4.70043971814109,1,4.16992500144231,8.94836723158468,1,2,9.79116288855502,6.24792751344359,8.96000193206808,2,8.45121111183233,6.16992500144231,6.28540221886225,7.4262647547021,8.17990909001493,8.12928301694497,10.9527412471865,11.0126245388651,8.70043971814109,5,12.655083445198,8.88874324889826,13.0234078431402,8.91288933622996,9.75822321472672,9.72451385311995,11.4625022725973,1,11.0375469539622,3.8073549220576,2,1,12.4220647661728,3.8073549220576,14.2181091062749,4.4594316186373,3.8073549220576,4.4594316186373,2,2,10.4304525516655,11.4858293087019,1,4.16992500144231,9.94836723158468,11.5196362528432,11.5245417150358,13.3300765547975,9.32192809488736,7.64385618977472,3,11.237209960755,"0"
"TCGA.85.8479.01A",3.32192809488736,3.58496250072116,1,14.1275107630564,6.75488750216347,11.4314976042581,7.08746284125034,8.6582114827518,6.83289001416474,3.58496250072116,4.32192809488736,9.70043971814109,1,10.1823943534045,13.2576824807088,9.98868468677217,1,9.19475685442225,2,4,6.28540221886225,8,1,9.26209484537018,9.36632221424582,4.90689059560852,6.85798099512757,10.2384047393251,11.3630396302565,6.64385618977472,6.64385618977472,5,7.89481776330794,8.94251450533924,10.4512111118323,1,1,1,14.9729797860663,6.49185309632967,3,9.7515440590891,7.88264304936184,5.4594316186373,7.06608919045777,11.3162815317462,2,1,2.58496250072116,13.5087851620645,3.58496250072116,2,7.32192809488736,9.2336196767597,1,1,6.39231742277876,4.16992500144231,11.3174126137649,4.4594316186373,2,6.55458885167764,1,10.4512111118323,3.32192809488736,1,2,7.65821148275179,5.64385618977472,1,1,4.8073549220576,1,3.32192809488736,1,8.74146698640115,6.83289001416474,1,10.8517490414161,1,5.75488750216347,13.0539258815311,2.58496250072116,2.58496250072116,12.1472049249422,1,1,4.8073549220576,8.24792751344359,1,1,4.32192809488736,1,1,8,1,5.90689059560852,1,4.16992500144231,4.16992500144231,7.59991284218713,13.319107575825,1,3,7.84549005094437,10.4797802640291,7.53915881110803,6.70043971814109,3.58496250072116,10.3331553503106,10.8657332708518,8.40087943628219,6.7279204545632,6.24792751344359,6.4594316186373,2,9.5352753766208,5.52356195605701,3.32192809488736,3.58496250072116,10.1623913287569,1,12.3520434257954,5,5.52356195605701,1,4.32192809488736,1,9.71424551766612,6.78135971352466,1,3.58496250072116,8.4178525148859,8.27612440527424,10.4878400338231,12.1000052244227,3.58496250072116,4.58496250072116,3.58496250072116,6.64385618977472,"0"
"TCGA.34.5239.01A",5.24792751344359,5.95419631038687,3.32192809488736,13.2464437171173,8.4594316186373,12.6715410667119,6.58496250072116,12.1867332891289,4.70043971814109,5.90689059560852,2,15.6631133084558,1,8.74146698640115,13.393390457444,12.3613955331659,2.58496250072116,7.37503943134692,4,3,4,7.32192809488736,5.24792751344359,6.8073549220576,7.96578428466209,3.8073549220576,8.28540221886225,5.16992500144231,11.8494051009478,7.06608919045777,10.4178525148859,5.8073549220576,9.81378119121704,10.6635581042173,9.55458885167764,1,1,2.58496250072116,9.95128471496697,7.22881869049588,8.09803208296053,7.55458885167764,9.37503943134693,4,6.20945336562895,17.1788593341009,1,1,2,13.7151040092362,9.09803208296053,1,5.64385618977472,7.3037807481771,1,2,8.54689445988764,7.56985560833095,5.08746284125034,3,8.40087943628219,4.58496250072116,4.4594316186373,15.7761759729424,4.32192809488736,1,2,7.4093909361377,4.8073549220576,2.58496250072116,1,5.90689059560852,1,1,5.39231742277876,6.97727992349992,9.55458885167764,5.75488750216347,5.52356195605701,1,2,10.2094533656289,4.4594316186373,4.16992500144231,10.8610869059954,2,2,5.08746284125034,4.70043971814109,1,3.58496250072116,8.48381577726426,1,1,10.0874628412503,2,7.59991284218713,1,4.4594316186373,4.58496250072116,8.4093909361377,11.4948555844912,10.9158793788358,4.16992500144231,12.3597495603223,12.8229690904533,10.6564248632778,11.8856963733394,3.8073549220576,9.81698362325538,13.1774195379892,5.64385618977472,11.3106127816595,5.64385618977472,13.7544699952756,2,12.1817734388088,5.64385618977472,5.58496250072116,1,11.8864586957037,2,7.02236781302845,3.32192809488736,2,1,1,2,10.0416591516372,10.0084286220706,1,4.4594316186373,5.08746284125034,10.6934869574993,6.97727992349992,14.235864651082,8.40087943628219,4.32192809488736,10.515699838284,6.32192809488736,"0"
"TCGA.60.2713.01A",5.70043971814109,10.1649069266757,3.8073549220576,7.18982455888002,8.59991284218713,11.7473538294781,7.24792751344359,9.24317398347295,10.6238814900135,6.95419631038687,4.70043971814109,12.7198166030181,2,11.4136279290242,14.1371512602783,12.2324209271761,2,7.49185309632967,12.7698378436294,10.9336906549522,2,3,8.98868468677217,5.08746284125034,6.88264304936184,4.90689059560852,7.90689059560852,9.84235034341381,11.1510165388922,6.90689059560852,10.6688849842662,4.4594316186373,9.48784003382305,9.71424551766612,9.88569637333939,2.58496250072116,3.32192809488736,1,11.0525680508042,5.8073549220576,8.02236781302845,7.56985560833095,9.64745842645492,4.32192809488736,6.08746284125034,16.1672221141661,3,3.32192809488736,1,11.8556471660273,7.96578428466209,1,4,5.90689059560852,1,2.58496250072116,5.58496250072116,2,7.68650052718322,4.8073549220576,5.64385618977472,3,3.8073549220576,12.8241632097442,2,5.90689059560852,2,5.58496250072116,4.70043971814109,8.96000193206808,1,6.64385618977472,5.08746284125034,1,3,8.20945336562895,8.92481250360578,5.70043971814109,4,3.32192809488736,2,10.6054795180617,4.8073549220576,3.58496250072116,10.2455527062557,1,3.32192809488736,3.58496250072116,5.32192809488736,1,12.4309751725881,10.5924570372681,5.85798099512757,3.32192809488736,9.60733031374961,1,8.32192809488736,5.52356195605701,4.58496250072116,6,5.95419631038687,7.75488750216347,2.58496250072116,7.39231742277876,14.2804808103184,12.2473341780287,11.0279059965699,5.58496250072116,1,9.64024493622235,12.311748315005,7.62935662007961,6.83289001416474,8.92481250360578,10.1573469353628,2,10.4304525516655,4.70043971814109,1,1,9.56985560833095,3.8073549220576,11.0126245388651,3,3,2.58496250072116,7.06608919045777,1,10.1163439612375,10.3685064615077,1,5.24792751344359,9.61470984411521,6.32192809488736,4.4594316186373,12.5684311931675,6.24792751344359,11.7739633684336,4.4594316186373,10.3750394313469,"0"
"TCGA.63.A5MG.01A",6.04439411935845,1,1,8.37503943134692,8.09803208296053,12.5999128421871,7.95419631038687,13.6838718686226,9.36632221424582,5.16992500144231,1,10.2021238238305,1,9.24317398347295,12.129283016945,11.4072677642447,2,7.04439411935845,4.32192809488736,2,4.4594316186373,4.32192809488736,4.8073549220576,5.24792751344359,5.52356195605701,6.12928301694497,8.83289001416474,10.0389189892923,9,5.24792751344359,10.2992080183873,7.35755200461808,8.83920378809694,8.32192809488736,14.6848581769422,1,2,1,15.4496645384762,5.24792751344359,2.58496250072116,9.2667865406949,8.20945336562895,4.58496250072116,2,13.6447575925163,2,1,1,11.1111356702347,2.58496250072116,1,8.38370429247405,5.39231742277876,1,3,2.58496250072116,5.32192809488736,5.52356195605701,6.58496250072116,4.58496250072116,3,1,11.6411485974112,11.6266216523584,2.58496250072116,2,5.4594316186373,3.8073549220576,1,1,4.4594316186373,1,1,1,5.32192809488736,6.4262647547021,2,11.2360141919001,1,1,12.1692986957928,2.58496250072116,8.03342300153745,8.75488750216347,2,1,3.58496250072116,5.90689059560852,1,1,8.33091687811462,1,1,8.8008998999203,1,5.52356195605701,1,3.58496250072116,4,5.95419631038687,11.3162815317462,2.58496250072116,3.58496250072116,10.6847486204216,11.2106713437856,9.89481776330794,9.21431912080077,3,10.12153351734,11.1344263202209,4.4594316186373,6.75488750216347,5.32192809488736,11.1972166931101,4.32192809488736,10.1522848423066,4.70043971814109,3,2.58496250072116,12.3520434257954,1,8.03342300153745,4.8073549220576,2.58496250072116,2.58496250072116,1,5.24792751344359,9.81378119121704,8.45121111183233,1,7.22881869049588,5.75488750216347,7.4093909361377,5.32192809488736,13.1289609508557,5.58496250072116,4,3,2,"0"
"TCGA.18.4086.01A",5.24792751344359,8.49984588708321,5.16992500144231,13.742309436084,7.4594316186373,11.9001120629775,4.32192809488736,11.1661630826461,8.6582114827518,10.5660540381711,2,12.3842441222431,1,14.650041989721,16.2019707283731,10.9425145053392,1,7.4594316186373,9.74819284958946,8.96578428466209,5.95419631038687,6.70043971814109,4.16992500144231,8.53138146051631,10.5660540381711,5.08746284125034,8.05528243550119,7.4757334309664,12.3520434257954,3.58496250072116,8.25738784269265,3.8073549220576,8.16992500144231,8.36632221424582,13.7919768208987,1,1,1,12.467605550083,10.9829935746943,3.32192809488736,9.4093909361377,9.99717948093762,3.58496250072116,6.08746284125034,14.4144209817464,4.8073549220576,4,1,5.95419631038687,5.85798099512757,1,8.37503943134692,3.8073549220576,1,2,4.8073549220576,1,7.04439411935845,4.32192809488736,5.16992500144231,6,3,9.92777796208234,4,3,11.8313072438021,6.35755200461808,5.24792751344359,1,1,1,1,3.8073549220576,2.58496250072116,5.95419631038687,13.9298131846641,6.95419631038687,2.58496250072116,4.58496250072116,1,9.53915881110803,3,2,8.20945336562895,1,1,3.58496250072116,5,2.58496250072116,6.24792751344359,8.98299357469431,1,1,9.51175265376738,1,3.58496250072116,1,4,5.4594316186373,8.16992500144231,11.6803595235137,7.08746284125034,4,11.120237877342,10.8025163651212,9.77478705960117,7.37503943134692,1,8.5077946401987,11.8241632097442,9.2667865406949,8.8008998999203,5.4594316186373,11.1984450414524,2.58496250072116,11.3674147512468,4,5.08746284125034,2,11.8041310211833,2,11.0484868739923,6.90689059560852,3,1,2,3.58496250072116,10.1189410727235,9.59991284218713,1,8.05528243550119,8.88264304936184,6.85798099512757,5.52356195605701,12.7582232147267,5.39231742277876,9.75488750216347,3.58496250072116,3,"1"
"TCGA.98.8020.01A",7.6724253419715,9.59991284218713,7.32192809488736,11.6375305515253,7.3037807481771,12.5147140541385,5.90689059560852,14.871809003457,2.58496250072116,1,7.14974711950468,5.39231742277876,1,10.8749813476538,10.8641861446543,11.5774288280357,3,8.36632221424582,12.5608104687279,10.3966047811819,4.90689059560852,5.08746284125034,4.4594316186373,5.64385618977472,10.0195907283579,2,7.5077946401987,7.20945336562895,10.2264121927888,5.90689059560852,6.28540221886225,4,7.7279204545632,8.36632221424582,12.6352646565395,3.58496250072116,2.58496250072116,6.4262647547021,15.4083960883514,10.523561956057,1,9.57742882803575,7,2,6.08746284125034,14.2679570844028,6.90689059560852,3.58496250072116,3.32192809488736,10.753216749179,7.28540221886225,7.14974711950468,4.4594316186373,8.27612440527424,1,2.58496250072116,1,1,5.90689059560852,2.58496250072116,6.58496250072116,4.4594316186373,3.8073549220576,13.539158811108,3,4.8073549220576,1,6.4262647547021,2.58496250072116,1,6.85798099512757,2.58496250072116,1,5.4594316186373,1,3,10.2784494582205,10.0794847838268,2,2.58496250072116,1,10.5736471874933,1,2,7.61470984411521,1,1,4,3.58496250072116,1,12.8792003179474,7.55458885167764,4.32192809488736,1,8.70043971814109,1,1,3.58496250072116,3.58496250072116,6.95419631038687,9.76155123244448,14.2149261879424,3,4.70043971814109,12.1472049249422,10.7813597135247,9.73809225962049,7.55458885167764,4,10.4470832262097,10.2877123795494,8.49984588708321,8.88874324889826,5,12.4537850554962,4.16992500144231,8.70735913208088,4.16992500144231,1,1,10.4898479604393,1,7.4262647547021,4.58496250072116,4,2.58496250072116,2,4.58496250072116,9.97154355395077,8.13955135239879,1,7.84549005094437,3,8.70043971814109,2.58496250072116,13.0610336016811,6.16992500144231,6.12928301694497,1,2,"1"
