"","IL6","PPFIA4","CACNA1I","CDKN2A","PLAAT1","PLXNB3","C14orf39","LINC01549","ONECUT3","PRSS3","IMPDH1P8","KIAA0895LP1","RCOR2","FAM72C","RAD51AP2","SMC1B","FTCD","PPP1R27","GINS2","WNK2","COL4A3","ESCO2","SH2D5","AQP1","MYOSLID","PDE10A","DUXAP9","NLRP10","VCAN","NUS1P2","status"
"TCGA.39.5029.01A",8.19967234483637,7.70043971814109,5.90689059560852,11.8879821330585,6.55458885167764,10.3923174227788,8.14974711950468,2.58496250072116,6.04439411935845,11.2667865406949,5,7.49185309632967,8.18982455888002,6.4594316186373,3.58496250072116,9.0389189892923,2,2.58496250072116,11.6339034093485,11.8153832958135,8.24792751344359,9.49984588708321,7.4757334309664,13.7523806465529,9.82336724004623,7.71424551766612,7.90689059560852,4.32192809488736,14.0796514441448,4.16992500144231,"1"
"TCGA.34.5236.01A",9.6582114827518,10.3923174227788,8.84549005094437,12.9395792143147,10.0112272554233,11.9417812422785,2,4,2.58496250072116,11.4157417682901,4.8073549220576,6.70043971814109,9.61102479730735,8.03342300153745,6.6724253419715,8.36632221424582,6.12928301694497,4.70043971814109,11.7854524681585,11.9053870050181,8.49185309632967,10.0361736125535,11.7013064619586,13.6050164479114,12.8117760553267,10.6934869574993,5.90689059560852,7.4594316186373,16.5957819600915,7.4262647547021,"1"
"TCGA.77.7463.01A",9.4093909361377,8.09803208296053,4.70043971814109,12.1344263202209,11.7936033092794,8.75488750216347,3.58496250072116,1,5.24792751344359,6.8073549220576,3.32192809488736,8.36632221424582,11.4594316186373,5.8073549220576,6.55458885167764,7.52356195605701,2.58496250072116,5.52356195605701,10.4757334309664,13.8395974830212,8.31288295528435,10.211888294546,8.54689445988764,13.4698961486709,8.10852445677817,4.90689059560852,5.16992500144231,1,12.2033480029798,2.58496250072116,"1"
"TCGA.85.A4QQ.01A",9.21431912080077,10.0389189892923,3.58496250072116,6.04439411935845,7.93073733756289,11.0781508077346,3.58496250072116,3.58496250072116,5.70043971814109,12.2951949558807,4.4594316186373,5.8073549220576,8.49984588708321,6.04439411935845,6.85798099512757,7.78135971352466,3,4,10.8856963733394,8.28540221886225,4.58496250072116,9.2240016741981,8.91288933622996,11.3128829552844,9.50382573799575,5.8073549220576,7.22881869049588,2.58496250072116,11.2300204357056,2.58496250072116,"1"
"TCGA.18.3410.01A",9.78463484555752,10.7681843247769,4.16992500144231,6.64385618977472,5.70043971814109,9.14974711950468,4.16992500144231,1,2,6.24792751344359,3.32192809488736,7.56985560833095,9.34872815423108,4.4594316186373,4.16992500144231,10.0334230015375,8.56985560833095,5.39231742277876,12.0098286173681,13.694575537526,10.7648715907361,12.4898479604393,4.32192809488736,11.7968507952672,7.76818432477693,7.28540221886225,9.13955135239879,4.58496250072116,13.6971847832245,6.16992500144231,"1"
"TCGA.39.5030.01A",7.2667865406949,7.70043971814109,5.58496250072116,11.8587580999354,1,8.94251450533924,1,2.58496250072116,3,4.16992500144231,2.58496250072116,3,7.8073549220576,3.8073549220576,2.58496250072116,5.52356195605701,5.08746284125034,3.32192809488736,10.1799090900149,14.0462714065991,7.6724253419715,10.211888294546,7.59991284218713,13.1978309980122,6.28540221886225,7.56985560833095,4.70043971814109,2,14.9747730678893,2.58496250072116,"1"
"TCGA.85.A4JC.01A",7.90689059560852,9.82654848729091,6.75488750216347,12.4178525148859,8.85798099512757,12.0443941193585,1,3.32192809488736,1,7.20945336562895,4.16992500144231,6.24792751344359,8.8008998999203,5.8073549220576,4.16992500144231,5.70043971814109,4.4594316186373,3.8073549220576,10.0140204703149,10.2900188469326,5.58496250072116,8.39231742277876,6.24792751344359,12.5048189876328,10.1369911120802,6.61470984411521,7.06608919045777,5.90689059560852,13.769011321097,5.64385618977472,"1"
"TCGA.77.8143.01A",6.08746284125034,7.14974711950468,3.32192809488736,10.6917435191713,3.32192809488736,9.08746284125034,3.58496250072116,3,4.90689059560852,5.85798099512757,4,2.58496250072116,10.1799090900149,4,6.52356195605701,7.44294349584873,4.58496250072116,4.4594316186373,11.9083926207737,6.49185309632967,7.65821148275179,10.5679560754155,8.467605550083,13.2306209331299,5.75488750216347,8.90689059560852,6.61470984411521,2.58496250072116,11.6036263449862,2,"1"
"TCGA.77.7337.01A",10.7090838125503,8.23840473932508,4,12.5517082616207,8.72109918870719,9.4757334309664,4.58496250072116,2,3.58496250072116,9.25738784269265,2,8.36632221424582,8.8073549220576,4.90689059560852,5.32192809488736,3.58496250072116,3,2,11.2656150464845,11.5097750043269,5.85798099512757,10.5137275959524,8.8073549220576,12.8407779235951,8.90689059560852,8.77478705960117,5.24792751344359,4.8073549220576,16.4319219407325,5.32192809488736,"1"
"TCGA.77.8145.01A",8.467605550083,9.91587937883577,9.58496250072116,11.5372184005386,6.4594316186373,11.2227949028681,4.90689059560852,1,3,6.55458885167764,3.32192809488736,2,11.0953970227926,3.58496250072116,5.58496250072116,4.90689059560852,8.22881869049588,3.8073549220576,10.5603328342124,10.4450148458684,6.61470984411521,7.82017896241519,8.45121111183233,10.8610869059954,6,10.1548181090521,6.35755200461808,1,15.1851851668203,6,"1"
"TCGA.34.5241.01A",11.4377520723236,8.44294349584873,7.65821148275179,13.6805792957802,4.58496250072116,9.67595703294175,2.58496250072116,2,4.16992500144231,6.8073549220576,4,4.16992500144231,7.8703647195834,4.90689059560852,6.35755200461808,7.08746284125034,2,2.58496250072116,12.2755425560867,8.67948009950545,7.91886323727459,10.4737057496194,7.49185309632967,14.4692602360054,8.28540221886225,7.88264304936184,4.58496250072116,3,14.6570951048884,6.88264304936184,"1"
"TCGA.85.8666.01A",11.3685064615077,9.77478705960117,4.32192809488736,12.6995724532873,7.74146698640115,10.8872206154684,5.75488750216347,3.32192809488736,5,6.28540221886225,2.58496250072116,4.16992500144231,9.37937836707126,7.79441586635011,4.16992500144231,3.58496250072116,3.8073549220576,4.16992500144231,10.8548683832602,11.0168082876866,4.90689059560852,11.3998119593257,8.49185309632967,11.8540891798706,8.23840473932508,7.89481776330794,5.39231742277876,5.95419631038687,14.7946189341301,4.8073549220576,"1"
"TCGA.77.7338.01A",11.5849625007212,9.04439411935845,6.08746284125034,12.0794847838268,10.2550285698187,10.3750394313469,6.24792751344359,3.32192809488736,4.58496250072116,9.02790599656988,4.8073549220576,6.93073733756289,6.35755200461808,5.39231742277876,5.8073549220576,6.61470984411521,6.12928301694497,4.70043971814109,10.4512111118323,12.7372473430277,8.57742882803575,9.5352753766208,8.4757334309664,14.0334230015375,8.20945336562895,8.49185309632967,5,6.20945336562895,15.5566856618979,3.58496250072116,"1"
"TCGA.77.7138.01A",8.55458885167764,10.3944626946103,3.32192809488736,12.257977058564,8.98868468677217,12.9708249013626,2.58496250072116,1,2.58496250072116,7.71424551766612,3.32192809488736,2.58496250072116,7.8703647195834,7.76818432477693,7.64385618977472,9.24792751344359,4,3.58496250072116,12.3542493819452,6.61470984411521,5.85798099512757,9.79766152585376,10.5196362528432,11.7582232147267,10.6036263449862,6.32192809488736,4.58496250072116,4.58496250072116,13.0498485494506,4.32192809488736,"1"
"TCGA.39.5031.01A",10.1472049249422,9.01680828768655,8.34872815423108,12.5947911180893,10.9143851321554,10.3487281542311,6.58496250072116,1,4.8073549220576,9.84862294042934,4,8,11.5497846679479,4.90689059560852,4.90689059560852,8.45121111183233,4.4594316186373,4.4594316186373,12.1452953349336,12.4898479604393,8.74819284958946,10.791162888555,7.4757334309664,13.8887432488983,6.58496250072116,9.58120058192496,7.78135971352466,3,15.5824948482475,7.39231742277876,"1"
"TCGA.22.5472.01A",8.67948009950545,7.91886323727459,5.24792751344359,12.3624918060461,9.62570884306447,12.1286388128526,5.16992500144231,2,7,6.64385618977472,3,3.32192809488736,9.22881869049588,5.4594316186373,7.70043971814109,4.8073549220576,4.16992500144231,2,10.5887146355823,12.5008418795569,9.48784003382305,10.4051414631363,5.24792751344359,16.2577929544533,7.2667865406949,10.8841705191084,2.58496250072116,3,12.9932922414885,5.08746284125034,"1"
"TCGA.60.2703.01A",11.5565060546719,10.1006623390052,3.32192809488736,10.1573469353628,5.24792751344359,7.61470984411521,6.12928301694497,4.4594316186373,3,5.52356195605701,5,5.16992500144231,8.15987133677839,6.85798099512757,4.58496250072116,6.24792751344359,4,2,10.5641494899857,10.7515440590891,7.22881869049588,9.84862294042934,8.05528243550119,10.8344710499842,8.62935662007961,8.71424551766612,7.28540221886225,3,15.9661899855933,5,"1"
"TCGA.33.4583.01A",12.1680452682241,8.09803208296053,3.58496250072116,12.4568677383803,7.3037807481771,8.73470962022584,1,1,6.32192809488736,6.20945336562895,2,6.64385618977472,8.14974711950468,4.32192809488736,4.90689059560852,1,4.16992500144231,2.58496250072116,11.2632692003727,10.4367115421372,5.52356195605701,11.2620948453702,8.55458885167764,11.0874628412503,7.06608919045777,4.32192809488736,4.16992500144231,2,12.2620948453702,3,"1"
"TCGA.77.6842.01A",10.1598713367784,9.93369065495223,4.8073549220576,6.78135971352466,5,10.2969162068793,2,1,2,3,4.90689059560852,3,6.75488750216347,2.58496250072116,4,8,6.55458885167764,2.58496250072116,10.8517490414161,11.963618617444,10.791162888555,10.3219280948874,4.16992500144231,12.6325408765469,7.93073733756289,8.467605550083,6.93073733756289,3,13.4304525516655,3,"1"
"TCGA.56.7579.01A",13.0063260785249,6.55458885167764,6.8073549220576,11.6626683755175,4.90689059560852,9.51175265376738,3.58496250072116,3,2,12.595257481449,3.32192809488736,2,9.19967234483636,5.32192809488736,5.39231742277876,7.8703647195834,5,5.95419631038687,10.8780509127285,12.6882503091332,4.16992500144231,10.0140204703149,10.1497471195047,12.2246046815385,7.75488750216347,7.79441586635011,7.55458885167764,1,13.4146852358072,2,"1"
"TCGA.39.5039.01A",11.8788172846142,6.61470984411521,4.90689059560852,12.8265484872909,3.8073549220576,9.40087943628218,1,1,3,8.69348695749932,1,3,7.4594316186373,5.32192809488736,3.8073549220576,5.52356195605701,3.32192809488736,2,10.4838157772643,6.90689059560852,8.99435343685886,8.64385618977472,8.49984588708321,15.5015262257372,8.89481776330794,8.72109918870719,6.24792751344359,5.32192809488736,14.602698865018,3.32192809488736,"1"
"TCGA.43.8118.01A",7.4594316186373,8.93073733756289,9.08746284125034,5.39231742277876,6.95419631038687,11.1111356702347,2,3,4.32192809488736,9.43879185257826,4.8073549220576,4.90689059560852,8.4594316186373,6,6.95419631038687,7.75488750216347,3.8073549220576,5,11.237209960755,11.2070143201775,9.01680828768655,10.0874628412503,7.84549005094437,14.4465664090661,7.75488750216347,6.16992500144231,6.75488750216347,5.90689059560852,14.4426843678658,2.58496250072116,"1"
"TCGA.18.3406.01A",11.6706562491184,7.79441586635011,4.16992500144231,4.90689059560852,9.41362792902417,8.15987133677839,3.8073549220576,5.24792751344359,2,11.1922928144708,2.58496250072116,4.90689059560852,3.8073549220576,5,6.04439411935845,7.53915881110803,5.70043971814109,2,10.5830827675029,8.88874324889826,7.4594316186373,9.25266543245025,6.24792751344359,12.6197614632984,8.14974711950468,7.58496250072116,7.90689059560852,1,13.8769005910403,5.70043971814109,"1"
