"","LINC00640","KRT17P1","GSDMC","EIF4G1","FOXG1","H2BC9","HMGB3P6","CSTL1","ATF7IP","RNF222","EGF","FAM83A","GCGR","KRT75","LINC00887","TMPRSS11D","SBSN","VIL1","BMP7","TFAP2A","PLXNB3","CDT1","COL9A3","TMPRSS4","LINC02830","DSEL","NLGN1","GNG4","SLC9A2","CENPI","status"
"TCGA.85.A5B5.01A",8.3037807481771,6.55458885167764,11.5196362528432,15.4452735556406,1,7.88264304936184,4.4594316186373,6.08746284125034,13.3261485612056,4,6.4594316186373,8.15987133677839,7.65821148275179,9.65105169117893,3.58496250072116,13.0375469539622,6.88264304936184,3.58496250072116,15.0702886899617,12.0714623625566,12.025831668332,11.4938554492408,6.28540221886225,15.7588478031083,7.4093909361377,7.62935662007961,3,6.75488750216347,9.63299519714296,9.95419631038687,"0"
"TCGA.21.1082.01A",8.48381577726426,3.32192809488736,11.9121408562957,16.3935915626239,8.8008998999203,8.79441586635011,3,5.39231742277876,13.5144675028193,6.90689059560852,5.16992500144231,11.5999128421871,2,6.64385618977472,6.4262647547021,12.698270577692,8.85174904141606,6.35755200461808,14.2470374187886,12.3772105303886,10.319672120947,13.4101863207251,7.33985000288462,16.0482314167024,6.6724253419715,10.129283016945,7.02236781302845,11.5877775163282,7.97727992349992,10.0443941193585,"0"
"TCGA.NC.A5HR.01A",4.4594316186373,2.58496250072116,7.39231742277876,16.3063109487318,1,7.22881869049588,2,3.8073549220576,12.3998119593257,3.58496250072116,10.813781191217,11.5764843467969,6.61470984411521,4.58496250072116,5.95419631038687,10.5058115539196,8.65105169117893,9.52356195605701,11.6812384117778,12.0443941193585,11.5868397879618,11.1189410727235,7.8703647195834,13.9210970881068,2,7.8073549220576,9.43045255166553,9.47167521439204,9.76155123244448,9.50382573799575,"0"
"TCGA.NC.A5HG.01A",7.16992500144231,6.28540221886225,13.2500022678404,16.0689461796488,2,7.91886323727459,3.58496250072116,5.90689059560852,14.2121923719085,4.70043971814109,7.12928301694497,15.3622178159131,10.1699250014423,14.0185479418717,5.85798099512757,8.58496250072116,14.0261775968892,5.64385618977472,7.62935662007961,13.4655664048094,12.2324209271761,11.677719641641,10.2167458581953,11.0375469539622,6.55458885167764,7.08746284125034,3.58496250072116,7.7279204545632,4.90689059560852,9.85174904141606,"0"
"TCGA.39.5019.01A",8.08746284125034,6.78135971352466,11.3923174227788,17.4951679846225,3,7.18982455888002,3.32192809488736,3.58496250072116,14.0301498249257,6.93073733756289,9.43462822763673,11.4377520723236,4,12.5454471816781,5.32192809488736,13.8447057644119,14.5802585674998,6,14.7100530400244,12.9057630496028,10.9985904297453,12.0126245388651,9.38801728534514,15.1476819277705,7.8073549220576,9.69348695749933,6.78135971352466,10.3331553503106,11.1959872980285,10.6688849842662,"0"
"TCGA.NC.A5HT.01A",9.58120058192496,8.40087943628219,12.5943246039248,15.7412036199569,1,8.14974711950468,3.32192809488736,2.58496250072116,13.7015230665744,3,8.08746284125034,12.0986900966736,10.581200581925,6.90689059560852,2.58496250072116,5.8073549220576,4.90689059560852,5.52356195605701,13.7872904265596,12.892163309862,12.402479172215,10.8795832496128,10.6202198255075,16.0276036760645,5.32192809488736,8.53915881110803,4,5.58496250072116,8.6724253419715,9.53138146051631,"0"
"TCGA.85.7844.01A",5.4594316186373,4.70043971814109,10.5660540381711,17.4228203533049,2.58496250072116,7.4757334309664,2.58496250072116,2,13.6293566200796,1,11.6608872703026,9.91886323727459,4.32192809488736,6.32192809488736,3.58496250072116,12.8049376720519,5.08746284125034,4.16992500144231,12.8610869059954,12.1904420187828,12.677719641641,11.5087851620645,6.24792751344359,15.4700232975751,4.70043971814109,10.9801395776392,9.25266543245025,7.78135971352466,6.4262647547021,10.5641494899857,"0"
"TCGA.66.2737.01A",7.93073733756289,7.8703647195834,9.90989308377004,16.5799935150802,2,6.8073549220576,1,3.58496250072116,13.1913677134189,4.32192809488736,10.6348110501717,10.9439799143437,3.32192809488736,7.8703647195834,5.70043971814109,10.9158793788358,9.0389189892923,7.28540221886225,12.0940776856719,11.7829982089204,11.0566377151132,11.8603110549195,8.23840473932508,15.5372790778898,2.58496250072116,10.5774288280357,9.95128471496697,9.15987133677839,8.4262647547021,10.5196362528432,"0"
"TCGA.NC.A5HH.01A",9.66533591718518,9.03342300153745,5.90689059560852,15.2610664999994,1,9.2240016741981,3.32192809488736,6.93073733756289,13.4614794472862,5.39231742277876,5.58496250072116,11.9053870050181,3,12.7393587074334,7.16992500144231,5.58496250072116,4,1,13.5497846679479,13.6875943895761,12.1592406504117,11.5849625007212,14.3853231761759,9.24792751344359,8.51569983828404,6.35755200461808,3.32192809488736,10.6829945836817,5.4594316186373,9.33091687811462,"0"
"TCGA.85.7843.01A",7.76818432477693,5.16992500144231,12.0993478104032,17.5976306828951,5,8.32192809488736,4,3.8073549220576,13.5987504095718,5.4594316186373,8.95419631038687,13.0244471240406,5.08746284125034,3.8073549220576,6.8073549220576,13.4395711962765,10.6438561897747,2.58496250072116,15.03866183204,12.9563761572497,11.1749256825007,12.9296282830246,8.92481250360578,17.1955260046462,3.32192809488736,8.02236781302845,7,6.75488750216347,12.2626821423622,11.5147140541385,"0"
"TCGA.NC.A5HE.01A",6.08746284125034,4.32192809488736,10.9498267107591,15.7432566043252,2,8.33985000288462,2,4.4594316186373,12.9388444574662,3.8073549220576,10.5430318202552,8.21916852046216,10.3553510964248,5.64385618977472,3.8073549220576,5.16992500144231,5.08746284125034,3,11.8509681509824,11.0389189892923,10.868822554775,12.360298426618,8.56985560833095,11.3531468254981,7.75488750216347,9.37503943134693,8.07681559705083,11.7030383889864,8.17990909001493,9.24792751344359,"0"
"TCGA.63.A5MP.01A",7.16992500144231,5.08746284125034,12.616548843779,17.94206771752,4.70043971814109,7.8703647195834,4,5.16992500144231,13.5452058274256,6.90689059560852,8.70735913208088,9.70390357344466,6.4262647547021,7.71424551766612,4.32192809488736,12.8045344029952,12.6202198255075,4,13.6595499968799,12.1440208692669,11.5980525001616,11.0126245388651,8,16.0408462089944,2,8.32192809488736,8.2667865406949,9.55074678538324,11.2021238238305,11.7064960180612,"0"
"TCGA.39.5036.01A",7.32192809488736,6.39231742277876,8,15.967226258836,2,7.37503943134692,4,3.32192809488736,13.1225044843139,7.14974711950468,9.70390357344466,11.9571020415623,2,6.8073549220576,5.8073549220576,12.5092801680879,10.9701058906122,5.08746284125034,13.7323794463914,11.4726908392428,9.14974711950468,11.7813597135247,6.32192809488736,16.1128467141683,5.16992500144231,5.90689059560852,5.58496250072116,8.6582114827518,9.14974711950468,9.4262647547021,"0"
"TCGA.58.A46N.01A",8.54689445988764,8.34872815423108,13.0867996856235,17.0912907459201,3,8.31288295528435,3,4.16992500144231,13.1996723448364,4.32192809488736,8.79441586635011,11.7582232147267,5.4594316186373,9.93073733756289,6.16992500144231,12.3269911749008,12.6532929453828,1,11.3586512008929,12.2197735508929,12.2461467746359,11.871135184243,7.08746284125034,15.2759789649756,4.16992500144231,10.652844973002,9.40514146313634,10.1623913287569,10.7927902943011,10.4838157772643,"0"
"TCGA.37.A5EN.01A",5.75488750216347,4.58496250072116,9.55074678538324,16.3900681682832,3,7.84549005094437,3,5.08746284125034,12.2502984179063,4.70043971814109,7,8,9.19967234483636,6.28540221886225,3.32192809488736,9.14974711950468,12.0920964149908,10.1111356702347,12.5377037479076,11.3553510964248,9.43045255166553,11.0416591516372,9.48381577726426,14.4810425749338,4.90689059560852,6.6724253419715,6.32192809488736,10.5868397879618,11.6156296369681,9.34872815423108,"0"
"TCGA.18.4721.01A",5.90689059560852,2.58496250072116,8.62935662007961,16.3794799045342,1,6.35755200461808,2,4,12.2801907922169,2,8.53915881110803,5.90689059560852,2,2,2,6.04439411935845,4.4594316186373,3.58496250072116,12.1503819688178,8.85174904141606,7.59991284218713,10.4450148458684,4.8073549220576,13.9772799234999,7.49185309632967,8.84549005094437,9.4093909361377,10.2946207488916,8.67948009950545,8.32192809488736,"0"
"TCGA.18.3419.01A",10.403012023575,4.32192809488736,10.9801395776392,15.8456370572153,3.8073549220576,7.16992500144231,1,2,12.8509681509824,5.16992500144231,3,12.5454471816781,6.83289001416474,5,5.64385618977472,13.1526017440192,6.04439411935845,3.32192809488736,13.5605716712366,12.3089078040639,11.8672787397097,10.9527412471865,9.74819284958946,15.7734483225387,3,5.39231742277876,6.28540221886225,7.37503943134692,10.2215871212648,10.9614496943982,"0"
"TCGA.66.2759.01A",7.16992500144231,5,9.37068740680722,16.9414603224594,1,8.81378119121704,2,1,13.007027266894,4,8.32192809488736,11.6193029554157,2.58496250072116,8.75488750216347,6.16992500144231,13.8624436422123,11.5896511465148,3.32192809488736,13.3605727814807,12.4314976042581,11.3049216695817,11.5612879451648,6.58496250072116,15.5405518709337,1,6.7279204545632,8.60733031374961,8.78790255939143,8.21916852046216,11.2191685204622,"0"
"TCGA.77.7139.01A",5.16992500144231,6.64385618977472,7.85798099512757,16.7284254370353,1,9.57364718749332,4,5.24792751344359,13.838613044197,6.88264304936184,7.94251450533924,10.7698378436294,10.9351650496037,6.4262647547021,5.08746284125034,8.75488750216347,13.5915223465707,11.6073303137496,9.12412131182919,12.8269456504155,9.59245703726808,12.120237877342,9.36632221424582,14.617008227652,5.39231742277876,9.08746284125034,5.16992500144231,8.90086680798075,13.8233672400462,9.93663793900257,"0"
"TCGA.56.A4ZK.01A",7.61470984411521,5.75488750216347,12.8849336479498,16.7012523057229,1,7.44294349584873,4.16992500144231,3.8073549220576,12.8388099857086,6,6.39231742277876,10.8780509127285,9.02790599656988,7.59991284218713,5.64385618977472,12.4537850554962,13.4782640315817,2.58496250072116,14.6965329140783,12.2221911384563,11.9722618487333,12.1699250014423,9.91288933622996,14.4317587491662,2.58496250072116,6.88264304936184,6,9.72109918870719,9.91587937883577,9.73131903102506,"0"
"TCGA.77.8156.01A",5.70043971814109,4,9.29920801838728,16.4970097697157,4,5.08746284125034,3,1,12.4933551214949,3.58496250072116,9.45121111183233,5.70043971814109,6.6724253419715,7.4757334309664,4.32192809488736,7.98868468677217,6.28540221886225,6.4594316186373,12.8745971924016,11.9173720794768,9.94836723158468,11.3923174227788,10.0687782779854,12.6640027628865,1,7.61470984411521,10.4878400338231,7.65821148275179,10.6036263449862,9.96578428466209,"0"
"TCGA.37.4133.01A",8.4178525148859,2,12.4109812670438,14.8414660681542,1,4.32192809488736,4,3.58496250072116,12.5352753766208,1,9.23840473932508,9.21916852046216,1,2.58496250072116,6.24792751344359,6.4594316186373,3.32192809488736,2.58496250072116,8.8703647195834,11.5352753766208,8.93073733756289,11.129283016945,7.88264304936184,14.2535520626375,4.16992500144231,6.55458885167764,6.97727992349992,10.2384047393251,10.1111356702347,10.0334230015375,"0"
"TCGA.98.A53I.01A",6.58496250072116,4.16992500144231,11.2227949028681,16.2096818148719,6.90689059560852,6.88264304936184,2.58496250072116,5.95419631038687,13.6302671250268,5.75488750216347,10.2714630279044,8.4594316186373,6.12928301694497,5.58496250072116,2,7.24792751344359,10.467605550083,2,14.1437020768579,11.3037807481771,12.297489501161,11.5774288280357,6.95419631038687,14.7762273885073,1,8.63662462054365,5.52356195605701,11.0714623625566,12.4460494067166,9.96289600533726,"0"
"TCGA.21.1072.01A",6,5.24792751344359,13.0771495155897,16.4947618512591,1,7.3037807481771,3,1,13.7698378436294,3,8.7279204545632,10.6917435191713,3.32192809488736,8.40087943628219,4.58496250072116,9.82972273508606,7.37503943134692,4.16992500144231,13.6031626795344,12.4067364826917,10.6110247973074,11.3454052467178,7.85798099512757,15.3302866815182,3.8073549220576,10.9758479680068,10.813781191217,12.3939266756404,9.83605035505807,10.9901039638575,"0"
"TCGA.34.8456.01A",5.4594316186373,5.85798099512757,9.6724253419715,15.8609414656968,3.8073549220576,7.64385618977472,2,4.16992500144231,12.9545598469998,4.70043971814109,8.70735913208088,6.97727992349992,2,7.04439411935845,5.16992500144231,10.3309168781146,11.0741414627525,6.7279204545632,13.539643506238,12.1579784499454,11.0808175276083,11.9373738201921,4.16992500144231,15.3121739096904,6.35755200461808,9.57364718749332,7.61470984411521,7.93073733756289,11.0361736125535,10.3106127816595,"0"
"TCGA.94.A5I6.01A",4.70043971814109,7.06608919045777,11.6803595235137,16.7969268206165,1,7.4262647547021,4.4594316186373,2,12.8225708309502,4.70043971814109,9.43045255166553,12.0042204663182,4.32192809488736,5.85798099512757,6.93073733756289,8.5077946401987,13.7498694273968,5.75488750216347,13.8883627411706,12.3145832442742,12.4056733322819,12.0960562391809,6.97727992349992,14.0028150156071,5.39231742277876,10.4220647661728,7.88264304936184,11.6257088430645,9.93957921431469,10.612868497291,"0"
"TCGA.NC.A5HN.01A",8.82017896241519,9.88569637333939,12.4898479604393,16.7864993703855,1,8,4.16992500144231,3.32192809488736,12.871135184243,5.32192809488736,8.70735913208088,10.9425145053392,9.04984854945056,11.9715435539508,5.24792751344359,9.82336724004623,13.9991191799953,6.04439411935845,12.2544381482673,13.6579882762779,12.1013191544233,11.2644426002266,8.74146698640115,15.2945489569461,3.32192809488736,6.6724253419715,3.8073549220576,6.6724253419715,5.58496250072116,10.3241805466187,"0"
"TCGA.94.8490.01A",7.94251450533924,6.49185309632967,13.3509391815464,16.9766759905918,1,7.52356195605701,2.58496250072116,3.32192809488736,12.7021726853655,7.59991284218713,7.83289001416474,13.0623834918763,8.33985000288462,11.7632123668144,5,13.8002932582234,12.7435721889356,4.8073549220576,13.7334390828994,12.6022349013411,12.237209960755,11.7456743240021,9.38370429247405,15.7678740788976,3.32192809488736,7.3037807481771,4.4594316186373,9.04439411935845,11.1163439612375,9.4757334309664,"0"
"TCGA.21.1075.01A",8.04439411935845,7.2667865406949,12.1098306542788,17.0139550661921,1,7.20945336562895,3.58496250072116,3.32192809488736,12.6952282914958,2,11.0674343607565,11.6697708885255,3.8073549220576,4.32192809488736,5.08746284125034,9.4594316186373,7.10852445677817,3.58496250072116,12.5333297323058,13.2452555803066,10.8297227350861,11.6429542234803,5,15.2827988586835,5,11.9203528554151,10.5430318202552,9.5352753766208,8.72109918870719,10.9614496943982,"0"
